,iquitos, 4S, 73W, air_temperature, dew_point_temperature,relative_humidity, specific_humidity,Unnamed: 7
12104,2012,2,20,297.96,296.09,90.93,17.63, 
12105,2012,2,21,296.93,296.13,95.65,17.67, 
12106,2012,2,22,295.83,294.65,93.62,16.31, 
12107,2012,2,23,295.9,295.7,99.07,17.28, 
12108,2012,2,24,295.97,294.25,91.32,15.75, 
12109,2012,2,25,296.38,295.27,93.68,16.97, 
12110,2012,2,26,297.35,296.7,96.62,18.42, 
12111,2012,2,27,297.24,294.87,88.6,16.36, 
12112,2012,2,28,296.76,296.3,97.35,17.92, 
12113,2012,2,29,296.86,295.62,93.48,17.18, 
12114,2012,3,1,297.94,295.45,88.43,16.98, 
12115,2012,3,2,297.02,296.58,97.62,18.25, 
12116,2012,3,3,297.49,296.95,97.07,18.61, 
12117,2012,3,4,296.97,296.36,96.75,18.01, 
12118,2012,3,5,296.23,296.11,99.68,17.69, 
12119,2012,3,6,295.75,294.9,95.45,16.4, 
12120,2012,3,7,295.99,294.8,93.38,16.47, 
12121,2012,3,8,296.64,296.32,98.4,17.93, 
12122,2012,3,9,295.73,295.49,98.83,17.07, 
12123,2012,3,10,296.46,295.78,96.3,17.36, 
12124,2012,3,11,297,294.95,90.3,16.43, 
12125,2012,3,12,296.9,296.5,97.83,18.1, 
12126,2012,3,13,297.78,294.78,87.15,16.28, 
12127,2012,3,14,297.1,296.4,96.1,18.11, 
12128,2012,3,15,296.58,296.32,98.75,17.92, 
12129,2012,3,16,296.27,293.95,88.07,15.5, 
12130,2012,3,17,295.72,295.4,98.02,16.86, 
12131,2012,3,18,297.19,295.12,90.15,16.67, 
12132,2012,3,19,298.91,295.25,81.13,16.85, 
12133,2012,3,20,298.34,297.33,94.6,19.06, 
12134,2012,3,21,297.94,297.35,96.85,19.17, 
12135,2012,3,22,298.1,297.65,97.55,19.47, 
12136,2012,3,23,298.44,295.95,88.62,17.52, 
12137,2012,3,24,298.54,295.62,87.4,17.2, 
12138,2012,3,25,299.2,294.77,78.78,16.28, 
12139,2012,3,26,297.19,296.62,97,18.32, 
12140,2012,3,27,297.59,297.03,96.72,18.7, 
12141,2012,3,28,297.34,297.1,98.8,18.78, 
12142,2012,3,29,294.76,294.65,99.58,16.16, 
12143,2012,3,30,295.96,294.83,94.2,16.34, 
12144,2012,3,31,297.01,296.88,99.2,18.48, 
12145,2012,4,1,296.57,296.42,99.3,17.98, 
12146,2012,4,2,294.47,294.02,97.45,15.54, 
12147,2012,4,3,296.3,295.52,95.55,17.19, 
12148,2012,4,4,297.01,296.48,97.18,18.19, 
12149,2012,4,5,297.06,296.95,99.45,18.59, 
12150,2012,4,6,297,296.25,96,17.93, 
12151,2012,4,7,298.37,297.22,93.93,18.96, 
12152,2012,4,8,298.16,297.6,97.07,19.46, 
12153,2012,4,9,299.51,296.92,88.38,18.62, 
12154,2012,4,10,297.55,297.35,99.05,19.12, 
12155,2012,4,11,297.48,297.02,97.35,18.7, 
12156,2012,4,12,297.56,297.02,96.85,18.69, 
12157,2012,4,13,297.51,297.33,99.03,19, 
12158,2012,4,14,297.94,295.62,89.43,17.17, 
12159,2012,4,15,298.13,296.25,90.43,17.86, 
12160,2012,4,16,297.73,297.4,98.18,19.14, 
12161,2012,4,17,297.33,296.48,95.25,18.03, 
12162,2012,4,18,298.55,295.2,83.67,16.7, 
12163,2012,4,19,297.57,297.35,98.97,19.09, 
12164,2012,4,20,298.32,294.97,85.95,16.51, 
12165,2012,4,21,296.66,296.38,98.45,18.05, 
12166,2012,4,22,297.51,297.05,97.53,18.74, 
12167,2012,4,23,297.3,296.45,95.35,18.02, 
12168,2012,4,24,296.94,295.4,92.25,16.91, 
12169,2012,4,25,297.96,296.42,92.17,18.04, 
12170,2012,4,26,297.84,297.05,95.57,18.79, 
12171,2012,4,27,297.93,297.57,98.02,19.36, 
12172,2012,4,28,296.52,296.45,99.65,18.03, 
12173,2012,4,29,295.67,295.35,98.5,16.95, 
12174,2012,4,30,296.34,295.45,95.35,17.1, 
12175,2012,5,1,295.57,295.25,98.27,16.8, 
12176,2012,5,2,294.61,292.2,87.85,13.85, 
12177,2012,5,3,295.56,293,87.3,14.57, 
12178,2012,5,4,296.79,295.92,95.07,17.51, 
12179,2012,5,5,296.18,295.95,98.7,17.46, 
12180,2012,5,6,296.69,295.6,94.18,17.12, 
12181,2012,5,7,297.12,295.88,93.25,17.43, 
12182,2012,5,8,298.66,296.38,89.35,17.93, 
12183,2012,5,9,298.26,296.15,89.45,17.68, 
12184,2012,5,10,297.44,296.8,96.45,18.48, 
12185,2012,5,11,297.09,295.6,92.58,17.12, 
12186,2012,5,12,296.54,296.4,99.35,17.96, 
12187,2012,5,13,296.08,294.98,93.92,16.62, 
12188,2012,5,14,297.55,297.2,98.12,18.91, 
12189,2012,5,15,295.75,295.55,98.78,17, 
12190,2012,5,16,295.7,293.34,88.97,14.83, 
12191,2012,5,17,295.08,294.75,98.15,16.27, 
12192,2012,5,18,297.22,294.45,87.67,15.92, 
12193,2012,5,19,296.78,295.3,91.92,16.8, 
12194,2012,5,20,296.18,294.85,93.05,16.33, 
12195,2012,5,21,296.62,295.43,93.85,16.92, 
12196,2012,5,22,295.11,294.47,96.53,16.01, 
12197,2012,5,23,297.74,294.1,84.25,15.6, 
12198,2012,5,24,297.51,292.92,78.97,14.53, 
12199,2012,5,25,297.3,296.6,96.2,18.25, 
12200,2012,5,26,297.24,294.88,88.82,16.45, 
12201,2012,5,27,298.03,295.33,85.65,16.83, 
12202,2012,5,28,297.87,294.38,83.9,15.87, 
12203,2012,5,29,297.74,293.75,81.35,15.26, 
12204,2012,5,30,297.65,295.62,89.75,17.13, 
12205,2012,5,31,297.51,295.92,91.75,17.43, 
12206,2012,6,1,297.52,297.08,97.47,18.67, 
12207,2012,6,2,298.3,296.12,89.8,17.59, 
12208,2012,6,3,297.1,294.15,86.5,15.63, 
12209,2012,6,4,296.86,293.8,83.15,15.31, 
12210,2012,6,5,297.17,294.1,86.2,15.64, 
12211,2012,6,6,296.4,295.88,97.15,17.44, 
12212,2012,6,7,296.71,296.42,98.4,17.99, 
12213,2012,6,8,295.63,294.67,94.53,16.12, 
12214,2012,6,9,295.28,291.53,81.45,13.21, 
12215,2012,6,10,296,293.65,88.32,15.15, 
12216,2012,6,11,296.3,294.05,88.35,15.59, 
12217,2012,6,12,296.16,295.65,97.15,17.16, 
12218,2012,6,13,296.36,294.52,90.33,16.01, 
12219,2012,6,14,296.58,295.7,95.1,17.3, 
12220,2012,6,15,297.55,295.88,91.27,17.35, 
12221,2012,6,16,296.87,295.48,92.67,17.06, 
12222,2012,6,17,296.86,294.65,89.18,16.15, 
12223,2012,6,18,298.97,294.33,79.55,15.83, 
12224,2012,6,19,299.12,294.67,78.55,16.13, 
12225,2012,6,20,298.84,295,84.1,16.48, 
12226,2012,6,21,298.81,294.95,83.85,16.47, 
12227,2012,6,22,298.15,295.52,87.08,17, 
12228,2012,6,23,296.11,294.2,89.48,15.72, 
12229,2012,6,24,296.18,295.65,97.1,17.17, 
12230,2012,6,25,294.92,294.82,99.7,16.28, 
12231,2012,6,26,294.42,294.2,98.82,15.73, 
12232,2012,6,27,295.65,294.27,93.03,15.73, 
12233,2012,6,28,295.69,294.38,93.05,15.81, 
12234,2012,6,29,295.97,294.58,92.53,16.11, 
12235,2012,6,30,295.75,293.45,88.83,15.04, 
12236,2012,7,1,296.19,295.6,96.8,17.13, 
12237,2012,7,2,296.57,295.1,92.62,16.59, 
12238,2012,7,3,297.54,294.12,85.48,15.64, 
12239,2012,7,4,297.85,293.57,82.62,15.18, 
12240,2012,7,5,296.65,293.15,82.35,14.73, 
12241,2012,7,6,298.54,292.48,69.75,14.14, 
12242,2012,7,7,295.91,294.88,94.55,16.35, 
12243,2012,7,8,295.97,295.7,98.65,17.22, 
12244,2012,7,9,296.08,294.83,93.2,16.24, 
12245,2012,7,10,296.55,293.38,86,14.9, 
12246,2012,7,11,298.12,292.62,75.6,14.26, 
12247,2012,7,12,299.18,293.53,73.4,15.1, 
12248,2012,7,13,297.55,295.85,90.6,17.53, 
12249,2012,7,14,297.21,295.95,93.55,17.45, 
12250,2012,7,15,297.31,296.93,98.1,18.68, 
12251,2012,7,16,296.58,295.97,96.88,17.5, 
12252,2012,7,17,295.32,295.2,99.4,16.64, 
12253,2012,7,18,294.95,291.92,85.12,13.62, 
12254,2012,7,19,295.56,290.38,74.78,12.28, 
12255,2012,7,20,295.65,289.1,70.12,11.35, 
12256,2012,7,21,295.3,289.5,73.35,11.66, 
12257,2012,7,22,297.22,292.98,77.95,14.57, 
12258,2012,7,23,296.98,294.6,87,16.04, 
12259,2012,7,24,297.28,293.27,82.72,14.75, 
12260,2012,7,25,297.21,296.58,96.43,18.13, 
12261,2012,7,26,296.98,293.42,85.2,14.91, 
12262,2012,7,27,296.26,294.35,89.45,15.84, 
12263,2012,7,28,296.56,293.23,83.1,14.72, 
12264,2012,7,29,295.66,292.5,83.05,14.11, 
12265,2012,7,30,294.38,292.9,91.78,14.49, 
12266,2012,7,31,294.98,293.9,94.3,15.38, 
12267,2012,8,1,296.48,294.82,90.8,16.3, 
12268,2012,8,2,297.58,293.7,83.45,15.25, 
12269,2012,8,3,299.38,292.45,69,14.1, 
12270,2012,8,4,298.3,292.92,73.2,14.54, 
12271,2012,8,5,300.34,292.1,62.92,13.77, 
12272,2012,8,6,296.54,290.55,69.83,12.58, 
12273,2012,8,7,298.64,289.5,61.4,11.73, 
12274,2012,8,8,297.42,289.62,70.45,11.82, 
12275,2012,8,9,297.86,290.6,64.97,12.6, 
12276,2012,8,10,297.76,295.03,85.45,16.51, 
12277,2012,8,11,298.24,294.35,83.98,15.88, 
12278,2012,8,12,299.45,293.47,72.72,15.02, 
12279,2012,8,13,296.55,296.02,96.98,17.59, 
12280,2012,8,14,297.55,296.15,92.67,17.64, 
12281,2012,8,15,296.32,295.92,97.82,17.42, 
12282,2012,8,16,295.99,295.35,96.52,16.93, 
12283,2012,8,17,296.89,296.58,98.18,18.13, 
12284,2012,8,18,297.13,295.23,90.47,16.67, 
12285,2012,8,19,297.55,293.58,81.97,15.06, 
12286,2012,8,20,299.1,292.4,71.3,14.09, 
12287,2012,8,21,299.4,292.35,65.93,14.07, 
12288,2012,8,22,300.48,290.95,59.65,12.82, 
12289,2012,8,23,299.65,293.82,71.82,15.36, 
12290,2012,8,24,299.24,293.7,74.3,15.27, 
12291,2012,8,25,299.59,294.62,76.88,16.17, 
12292,2012,8,26,297.25,296,92.85,17.55, 
12293,2012,8,27,296.77,296.27,97.23,17.81, 
12294,2012,8,28,296.76,296.25,97.35,17.79, 
12295,2012,8,29,297.32,293.6,83.97,15.16, 
12296,2012,8,30,296.21,292.2,80.5,13.82, 
12297,2012,8,31,298.68,293.83,75.25,15.36, 
12298,2012,9,1,298.32,293.8,76.6,15.23, 
12299,2012,9,2,298.85,294.05,76.18,15.5, 
12300,2012,9,3,299.11,292.65,71.75,14.19, 
12301,2012,9,4,296.15,295.28,95.03,16.72, 
12302,2012,9,5,297.32,293.98,85.28,15.44, 
12303,2012,9,6,297.5,294.62,84.2,16.19, 
12304,2012,9,7,297.94,294.8,85.7,16.34, 
12305,2012,9,8,299.9,293.07,71.73,14.71, 
12306,2012,9,9,298.92,294.12,76.85,15.59, 
12307,2012,9,10,299.5,294.4,79.85,15.88, 
12308,2012,9,11,301.06,292.98,63.42,14.56, 
12309,2012,9,12,299.94,292.77,66.23,14.39, 
12310,2012,9,13,300.55,292.1,65.22,13.83, 
12311,2012,9,14,298.12,294.88,83.1,16.4, 
12312,2012,9,15,298.32,294.65,84.68,16.09, 
12313,2012,9,16,299.1,293.47,74.05,14.97, 
12314,2012,9,17,298.89,293.05,71.05,14.72, 
12315,2012,9,18,299.54,295.27,80.33,16.81, 
12316,2012,9,19,300.77,293.35,65.85,14.96, 
12317,2012,9,20,299.65,295.52,79.18,17.1, 
12318,2012,9,21,299.26,296.08,85.03,17.67, 
12319,2012,9,22,300.46,293.67,70.25,15.22, 
12320,2012,9,23,296.73,295.28,92.4,16.84, 
12321,2012,9,24,297.27,294.08,86.35,15.56, 
12322,2012,9,25,299.86,293.05,70.78,14.68, 
12323,2012,9,26,298.39,294.42,80.38,16.01, 
12324,2012,9,27,294.71,294.1,96.62,15.59, 
12325,2012,9,28,296.72,292.35,79.55,13.93, 
12326,2012,9,29,298.35,294.62,81.53,16.07, 
12327,2012,9,30,298.82,295.73,85.05,17.25, 
12328,2012,10,1,299.48,295.75,84.4,17.3, 
12329,2012,10,2,298.41,294.83,84.47,16.39, 
12330,2012,10,3,300.1,292.88,67.7,14.47, 
12331,2012,10,4,299.23,295.75,84.1,17.31, 
12332,2012,10,5,299.26,295.52,82.95,17.11, 
12333,2012,10,6,299.16,297.67,92.12,19.61, 
12334,2012,10,7,298.5,297.88,96.75,19.79, 
12335,2012,10,8,298.3,297.98,98.23,19.79, 
12336,2012,10,9,297.66,296.5,93.88,18.05, 
12337,2012,10,10,299.48,295.17,82.22,16.76, 
12338,2012,10,11,299.11,295.85,82.68,17.49, 
12339,2012,10,12,297.92,296.2,90.45,17.8, 
12340,2012,10,13,297.37,294.8,87.7,16.29, 
12341,2012,10,14,299.1,295.6,84.05,17.14, 
12342,2012,10,15,298.41,296.66,91.3,18.38, 
12343,2012,10,16,300.32,295.5,80.68,17.18, 
12344,2012,10,17,297.83,297.2,96.57,18.92, 
12345,2012,10,18,297.37,296.8,96.93,18.52, 
12346,2012,10,19,298.22,296.27,90.47,17.89, 
12347,2012,10,20,297.71,296.27,92.35,18.03, 
12348,2012,10,21,298.64,297.88,95.9,19.73, 
12349,2012,10,22,298.1,297.77,98.35,19.75, 
12350,2012,10,23,299.42,297.55,90.43,19.47, 
12351,2012,10,24,299.02,298.2,95.67,20.17, 
12352,2012,10,25,298.37,297.09,93.35,18.79, 
12353,2012,10,26,299.69,295.58,82.9,17.18, 
12354,2012,10,27,299.96,295.41,79.67,16.97, 
12355,2012,10,28,300.1,295.45,79.7,17.07, 
12356,2012,10,29,299.42,295.01,78.4,16.58, 
12357,2012,10,30,298.22,296.65,91.45,18.3, 
12358,2012,10,31,298.4,297.27,93.78,19.04, 
12359,2012,11,1,298.76,295.43,84.97,16.99, 
12360,2012,11,2,299.7,294.5,75.05,16.06, 
12361,2012,11,3,300.72,295.75,77.6,17.35, 
12362,2012,11,4,299.84,296.24,80.8,17.92, 
12363,2012,11,5,298.68,297.22,92.32,19.02, 
12364,2012,11,6,298.33,297.58,96,19.42, 
12365,2012,11,7,298.27,297.61,96.45,19.44, 
12366,2012,11,8,300.3,295.38,79.28,16.99, 
12367,2012,11,9,300.42,295.81,80.88,17.45, 
12368,2012,11,10,298.82,297.62,93.65,19.54, 
12369,2012,11,11,298.7,298.04,96.27,19.93, 
12370,2012,11,12,297.84,297.3,97.15,19.13, 
12371,2012,11,13,297.04,296.65,97.88,18.4, 
12372,2012,11,14,298.33,297.82,97.18,19.68, 
12373,2012,11,15,297.86,297.6,98.55,19.41, 
12374,2012,11,16,297.85,297.65,98.92,19.47, 
12375,2012,11,17,297.79,297.35,97.75,19.2, 
12376,2012,11,18,298.63,298.15,97.45,20.06, 
12377,2012,11,19,297.73,297.4,98.15,19.18, 
12378,2012,11,20,298.11,297.72,97.92,19.61, 
12379,2012,11,21,298.29,297.76,97.1,19.65, 
12380,2012,11,22,298.44,298.02,97.62,19.88, 
12381,2012,11,23,297.55,297.08,97.5,18.91, 
12382,2012,11,24,299.46,297.73,91.22,19.6, 
12383,2012,11,25,298.87,298.37,97.25,20.33, 
12384,2012,11,26,297.88,297.4,97.4,19.21, 
12385,2012,11,27,297.83,297.55,98.6,19.37, 
12386,2012,11,28,298.47,296.05,88.88,17.61, 
12387,2012,11,29,299.37,296.19,84,17.84, 
12388,2012,11,30,300.53,296.49,82.03,18.16, 
12389,2012,12,1,300.07,294.35,73.78,15.9, 
12390,2012,12,2,298.93,296.79,88.88,18.56, 
12391,2012,12,3,298.92,298.04,95.33,19.97, 
12392,2012,12,4,299.49,296.37,86.73,18.08, 
12393,2012,12,5,298.88,296.97,89.95,18.72, 
12394,2012,12,6,299.14,297.22,89.25,19.05, 
12395,2012,12,7,298.99,296.85,89.02,18.59, 
12396,2012,12,8,298.22,297.54,96.32,19.35, 
12397,2012,12,9,298.23,297.8,97.67,19.61, 
12398,2012,12,10,297.71,296.83,95.22,18.51, 
12399,2012,12,11,298.59,296.77,90.62,18.46, 
12400,2012,12,12,298.56,297.54,94.43,19.39, 
12401,2012,12,13,298.12,297.7,97.73,19.58, 
12402,2012,12,14,297.96,297.72,98.73,19.59, 
12403,2012,12,15,299.28,297.78,92.65,19.7, 
12404,2012,12,16,299.79,296.12,82.03,17.75, 
12405,2012,12,17,297.99,296.97,94.25,18.73, 
12406,2012,12,18,298.1,297.49,96.55,19.31, 
12407,2012,12,19,298.84,297.52,93.2,19.32, 
12408,2012,12,20,298.88,296.62,89.3,18.28, 
12409,2012,12,21,298.05,296.73,93.12,18.48, 
12410,2012,12,22,298.12,295.8,89.18,17.35, 
12411,2012,12,23,297.73,297.33,97.85,19.09, 
12412,2012,12,24,297.85,296.6,93.65,18.24, 
12413,2012,12,25,296.95,296.58,98.18,18.28, 
12414,2012,12,26,296.8,296.54,98.73,18.28, 
12415,2012,12,27,297.25,296.6,96.65,18.31, 
12416,2012,12,28,297.6,296.25,93.12,17.86, 
12417,2012,12,29,296.1,295.77,98.32,17.37, 
12418,2012,12,30,296.26,295.9,98.1,17.44, 
12419,2012,12,31,295.51,295.3,98.95,16.82, 
12420,2013,1,1,295.64,295.53,99.4,17.02, 
12421,2013,1,2,295.32,294.8,97.15,16.32, 
12422,2013,1,3,295.88,295.62,98.7,17.15, 
12423,2013,1,4,296.05,295.85,99,17.35, 
12424,2013,1,5,296.45,295.58,95.38,17.08, 
12425,2013,1,6,296.75,294.7,89.18,16.23, 
12426,2013,1,7,297.6,294.85,87.82,16.37, 
12427,2013,1,8,297.49,296.85,96.52,18.57, 
12428,2013,1,9,297.62,297.18,97.57,18.85, 
12429,2013,1,10,296.32,295.9,97.73,17.43, 
12430,2013,1,11,295.7,295.08,96.65,16.6, 
12431,2013,1,12,295.73,294.67,94.15,16.22, 
12432,2013,1,13,296.53,294.09,87.65,15.65, 
12433,2013,1,14,299.41,293.42,72.35,15, 
12434,2013,1,15,297.49,296.53,94.83,18.23, 
12435,2013,1,16,297.48,295.88,92.02,17.53, 
12436,2013,1,17,298.5,296.51,90.25,18.18, 
12437,2013,1,18,297.84,297.2,96.52,18.93, 
12438,2013,1,19,298.24,297.6,96.48,19.37, 
12439,2013,1,20,296.99,296.3,96.33,17.93, 
12440,2013,1,21,297.35,296.94,97.68,18.57, 
12441,2013,1,22,297.24,296.79,97.55,18.45, 
12442,2013,1,23,295.77,295.67,99.67,17.18, 
12443,2013,1,24,296.97,295.34,92.02,16.85, 
12444,2013,1,25,299.49,295.91,84.9,17.51, 
12445,2013,1,26,298.03,296.17,90.75,17.78, 
12446,2013,1,27,297.66,296.69,94.5,18.3, 
12447,2013,1,28,298.22,295.75,88.2,17.26, 
12448,2013,1,29,297.99,296.87,94,18.56, 
12449,2013,1,30,297.62,297,96.7,18.81, 
12450,2013,1,31,298.31,297.86,97.82,19.78, 
12451,2013,2,1,297.6,297.1,97.25,18.77, 
12452,2013,2,2,298.6,296.58,90.15,18.27, 
12453,2013,2,3,298.53,296.63,90.37,18.27, 
12454,2013,2,4,297.39,296.86,96.98,18.61, 
12455,2013,2,5,297.19,296.52,96.38,18.14, 
12456,2013,2,6,297.06,295.35,91,16.86, 
12457,2013,2,7,298.7,295.15,82.65,16.69, 
12458,2013,2,8,298.43,297.62,95.53,19.52, 
12459,2013,2,9,297.68,297.52,99.15,19.29, 
12460,2013,2,10,297.05,296.78,98.68,18.51, 
12461,2013,2,11,298.61,295.7,86.95,17.27, 
12462,2013,2,12,298.57,296.27,89.12,17.87, 
12463,2013,2,13,297.41,297.08,98.23,18.79, 
12464,2013,2,14,298.26,295.74,88.5,17.29, 
12465,2013,2,15,297.35,296.85,97.3,18.53, 
12466,2013,2,16,297.15,296.74,97.75,18.43, 
12467,2013,2,17,297.63,297.18,97.5,18.94, 
12468,2013,2,18,297.86,297.62,98.78,19.41, 
12469,2013,2,19,296.44,296.2,98.72,17.79, 
12470,2013,2,20,296.48,295.6,95.32,17.16, 
12471,2013,2,21,296.01,295.88,99.32,17.43, 
12472,2013,2,22,296.7,295.05,91.22,16.55, 
12473,2013,2,23,296.89,296.3,96.68,18.05, 
12474,2013,2,24,298.43,297.03,92.95,18.7, 
12475,2013,2,25,298.05,297.66,97.95,19.56, 
12476,2013,2,26,298.66,297.9,96.12,19.79, 
12477,2013,2,27,297.86,297.3,97.05,19.02, 
12478,2013,2,28,296.17,296.02,99.53,17.66, 
12479,2013,3,1,296.68,295.69,94.8,17.25, 
12480,2013,3,2,296.1,295.95,99.35,17.52, 
12481,2013,3,3,296.59,296.08,97,17.65, 
12482,2013,3,4,296.65,296.35,98.5,17.95, 
12483,2013,3,5,297.51,296.23,93.5,17.82, 
12484,2013,3,6,297.68,297.05,96.73,18.78, 
12485,2013,3,7,297.14,296.9,98.9,18.56, 
12486,2013,3,8,297.74,295.32,88.95,16.78, 
12487,2013,3,9,298.33,297.62,96.23,19.4, 
12488,2013,3,10,298.4,297.92,97.32,19.77, 
12489,2013,3,11,298.75,298.23,97.15,20.17, 
12490,2013,3,12,298.54,298.03,97.15,19.96, 
12491,2013,3,13,298.63,297.87,95.88,19.72, 
12492,2013,3,14,298.49,298.12,98.05,20.07, 
12493,2013,3,15,298.54,298.25,98.48,20.17, 
12494,2013,3,16,297.49,297.25,98.73,18.96, 
12495,2013,3,17,297.42,295.77,91.9,17.3, 
12496,2013,3,18,298.21,297.65,97.05,19.46, 
12497,2013,3,19,297.78,297.38,98.02,19.2, 
12498,2013,3,20,298.47,297.58,95.32,19.43, 
12499,2013,3,21,298.91,298.05,95.25,19.96, 
12500,2013,3,22,297.56,297.2,98,18.87, 
12501,2013,3,23,298.94,296.08,87.57,17.63, 
12502,2013,3,24,299.03,297.32,91.57,19.07, 
12503,2013,3,25,297.6,296.38,93.8,18.09, 
12504,2013,3,26,298.14,297.17,94.38,18.9, 
12505,2013,3,27,297.96,297.55,97.85,19.38, 
12506,2013,3,28,296.45,296.33,99.53,17.9, 
12507,2013,3,29,297.17,295.1,90.25,16.59, 
12508,2013,3,30,297.29,296.88,97.7,18.56, 
12509,2013,3,31,297.48,296.6,95.2,18.18, 
12510,2013,4,1,298.86,296,87.5,17.53, 
12511,2013,4,2,298.57,295.95,88.22,17.51, 
12512,2013,4,3,297.27,296.9,98.07,18.55, 
12513,2013,4,4,296.52,296.33,98.9,17.89, 
12514,2013,4,5,297.71,295.6,90.2,17.13, 
12515,2013,4,6,298,295.15,86.8,16.7, 
12516,2013,4,7,297.32,297,98.45,18.7, 
12517,2013,4,8,298.89,297.17,91,18.89, 
12518,2013,4,9,298.77,297.27,92.32,19.03, 
12519,2013,4,10,299.43,295.08,83.28,16.7, 
12520,2013,4,11,299.18,296.33,85.25,18.16, 
12521,2013,4,12,299.73,297.7,90.3,19.51, 
12522,2013,4,13,298.19,297.02,93.88,18.77, 
12523,2013,4,14,297.74,297.52,98.88,19.26, 
12524,2013,4,15,297.49,297.28,99.13,19, 
12525,2013,4,16,296.98,296.25,95.88,17.77, 
12526,2013,4,17,297.41,296.3,94.3,17.92, 
12527,2013,4,18,297.28,297.03,98.7,18.69, 
12528,2013,4,19,296.94,295.72,93.75,17.32, 
12529,2013,4,20,297.04,296.77,98.55,18.4, 
12530,2013,4,21,297.31,296.98,98.18,18.66, 
12531,2013,4,22,297.46,296.88,96.7,18.5, 
12532,2013,4,23,296.65,292.9,84.1,14.56, 
12533,2013,4,24,296.74,291.32,72.25,13.12, 
12534,2013,4,25,296.46,291.8,78.8,13.48, 
12535,2013,4,26,298.31,292.73,73.75,14.31, 
12536,2013,4,27,299.94,293.75,73.55,15.33, 
12537,2013,4,28,299.03,295.1,80.2,16.63, 
12538,2013,4,29,298.74,295,81.65,16.54, 
12539,2013,4,30,298.61,296.4,88.78,17.97, 
12540,2013,5,1,298.62,297.05,91.95,18.69, 
12541,2013,5,2,297.76,297.27,97.62,19.07, 
12542,2013,5,3,298.51,296.48,90.05,18.06, 
12543,2013,5,4,297.88,295.8,89.2,17.43, 
12544,2013,5,5,298.84,297.38,92.3,19.2, 
12545,2013,5,6,297.95,297.17,95.85,18.93, 
12546,2013,5,7,297.99,297.58,97.88,19.31, 
12547,2013,5,8,297.41,296.02,92.8,17.47, 
12548,2013,5,9,296.73,295.75,94.8,17.37, 
12549,2013,5,10,297.16,296.65,97.43,18.31, 
12550,2013,5,11,298.5,296.1,88.93,17.65, 
12551,2013,5,12,297.31,296.65,96.28,18.3, 
12552,2013,5,13,296.47,296.3,99.25,17.86, 
12553,2013,5,14,296.74,295.77,94.68,17.22, 
12554,2013,5,15,298.14,294.85,82.97,16.36, 
12555,2013,5,16,298.46,296.3,89.62,17.81, 
12556,2013,5,17,296.41,296.2,98.88,17.8, 
12557,2013,5,18,296.97,296.8,99.18,18.4, 
12558,2013,5,19,295.65,295.55,99.32,16.98, 
12559,2013,5,20,295.79,295.48,98.53,17.11, 
12560,2013,5,21,297.87,295.25,88.33,16.76, 
12561,2013,5,22,297.22,296.5,96.18,18.15, 
12562,2013,5,23,297.53,296.35,93.3,17.91, 
12563,2013,5,24,298.3,295.33,87.07,16.84, 
12564,2013,5,25,298.64,294.2,78.42,15.66, 
12565,2013,5,26,296.94,296.62,98.58,18.29, 
12566,2013,5,27,297.92,295.22,88.05,16.69, 
12567,2013,5,28,296.75,296.17,96.85,17.86, 
12568,2013,5,29,296.23,295.92,98.32,17.62, 
12569,2013,5,30,297.57,297.22,98.07,18.92, 
12570,2013,5,31,296.37,296.2,99.05,17.77, 
12571,2013,6,1,298.02,295.25,87.78,16.77, 
12572,2013,6,2,296.76,295.43,93.05,16.97, 
12573,2013,6,3,298.47,294.73,84.12,16.23, 
12574,2013,6,4,296.96,295.97,94.57,17.51, 
12575,2013,6,5,296.91,295.92,94.82,17.45, 
12576,2013,6,6,295.52,294.58,94.85,16.05, 
12577,2013,6,7,295.84,293.83,88.88,15.49, 
12578,2013,6,8,295.07,294.88,99.05,16.31, 
12579,2013,6,9,295.66,294.75,95.38,16.24, 
12580,2013,6,10,294.86,294.33,97.22,15.82, 
12581,2013,6,11,295.29,293.33,90.3,14.83, 
12582,2013,6,12,295.06,292.83,87.47,14.34, 
12583,2013,6,13,296,293.55,87.72,15.03, 
12584,2013,6,14,295.63,294.6,94.15,16.01, 
12585,2013,6,15,295.11,293.8,92.73,15.28, 
12586,2013,6,16,297.11,292.98,80.8,14.53, 
12587,2013,6,17,296.25,294.45,90.23,15.94, 
12588,2013,6,18,297.3,295.73,92.03,17.27, 
12589,2013,6,19,296.42,295.6,95.8,17.18, 
12590,2013,6,20,296.21,294.83,92.8,16.3, 
12591,2013,6,21,297.45,292.93,79.65,14.47, 
12592,2013,6,22,298.08,293.92,82.47,15.44, 
12593,2013,6,23,297.82,294,79.53,15.6, 
12594,2013,6,24,298.33,295.3,86.93,16.78, 
12595,2013,6,25,297.31,296,92.97,17.52, 
12596,2013,6,26,297.69,295.6,89.68,17.09, 
12597,2013,6,27,297.63,296.33,93.1,17.92, 
12598,2013,6,28,297.31,296.38,95.02,17.94, 
12599,2013,6,29,297.2,294.78,87.52,16.27, 
12600,2013,6,30,295.11,294.83,98.58,16.35, 
12601,2013,7,1,297.92,293.97,83.45,15.48, 
12602,2013,7,2,297,295.85,94,17.4, 
12603,2013,7,3,296.26,296.05,98.73,17.52, 
