,iquitos_persiann, 3.875S, 73.375W, precipitation_amount
10068,2010,7,30,0.69
10069,2010,7,31,0
10070,2010,8,1,0
10071,2010,8,2,14.23
10072,2010,8,3,8.4
10073,2010,8,4,1.48
10074,2010,8,5,0
10075,2010,8,6,0
10076,2010,8,7,0
10077,2010,8,8,0
10078,2010,8,9,0
10079,2010,8,10,0
10080,2010,8,11,0.43
10081,2010,8,12,6.77
10082,2010,8,13,0.51
10083,2010,8,14,6.54
10084,2010,8,15,0.53
10085,2010,8,16,0.98
10086,2010,8,17,0
10087,2010,8,18,0
10088,2010,8,19,0
10089,2010,8,20,0
10090,2010,8,21,7.82
10091,2010,8,22,0
10092,2010,8,23,0
10093,2010,8,24,0.56
10094,2010,8,25,2.23
10095,2010,8,26,24.39
10096,2010,8,27,2.61
10097,2010,8,28,0
10098,2010,8,29,3.44
10099,2010,8,30,25.83
10100,2010,8,31,4
10101,2010,9,1,1.18
10102,2010,9,2,13.43
10103,2010,9,3,15
10104,2010,9,4,0.87
10105,2010,9,5,3.11
10106,2010,9,6,0.31
10107,2010,9,7,1.49
10108,2010,9,8,0.83
10109,2010,9,9,0.32
10110,2010,9,10,0
10111,2010,9,11,7.77
10112,2010,9,12,2.63
10113,2010,9,13,3.82
10114,2010,9,14,8.63
10115,2010,9,15,29.56
10116,2010,9,16,0
10117,2010,9,17,0
10118,2010,9,18,4.42
10119,2010,9,19,4.01
10120,2010,9,20,0.34
10121,2010,9,21,3.12
10122,2010,9,22,3.77
10123,2010,9,23,13.98
10124,2010,9,24,0
10125,2010,9,25,7
10126,2010,9,26,0.76
10127,2010,9,27,0
10128,2010,9,28,3.05
10129,2010,9,29,2.13
10130,2010,9,30,2.41
10131,2010,10,1,4.26
10132,2010,10,2,2.11
10133,2010,10,3,10.86
10134,2010,10,4,1.47
10135,2010,10,5,2.58
10136,2010,10,6,1.09
10137,2010,10,7,0.36
10138,2010,10,8,13.61
10139,2010,10,9,8.51
10140,2010,10,10,3.64
10141,2010,10,11,3.7
10142,2010,10,12,0
10143,2010,10,13,2.93
10144,2010,10,14,1.16
10145,2010,10,15,13
10146,2010,10,16,10.12
10147,2010,10,17,2.49
10148,2010,10,18,5.23
10149,2010,10,19,8.1
10150,2010,10,20,0.9
10151,2010,10,21,1.73
10152,2010,10,22,0
10153,2010,10,23,0
10154,2010,10,24,8.35
10155,2010,10,25,28.82
10156,2010,10,26,9.96
10157,2010,10,27,2.49
10158,2010,10,28,1.13
10159,2010,10,29,0
10160,2010,10,30,7.08
10161,2010,10,31,12.37
10162,2010,11,1,14.08
10163,2010,11,2,18.11
10164,2010,11,3,0.36
10165,2010,11,4,0
10166,2010,11,5,0
10167,2010,11,6,11.97
10168,2010,11,7,33.4
10169,2010,11,8,1.96
10170,2010,11,9,0
10171,2010,11,10,31.61
10172,2010,11,11,13.41
10173,2010,11,12,1.53
10174,2010,11,13,3.8
10175,2010,11,14,2.9
10176,2010,11,15,9.31
10177,2010,11,16,16.58
10178,2010,11,17,1.65
10179,2010,11,18,9.35
10180,2010,11,19,1.31
10181,2010,11,20,3.3
10182,2010,11,21,10.59
10183,2010,11,22,0.73
10184,2010,11,23,0
10185,2010,11,24,0
10186,2010,11,25,16.79
10187,2010,11,26,2.87
10188,2010,11,27,1.31
10189,2010,11,28,1.41
10190,2010,11,29,20.32
10191,2010,11,30,17.18
10192,2010,12,1,14.12
10193,2010,12,2,32.4
10194,2010,12,3,13.91
10195,2010,12,4,4.56
10196,2010,12,5,5.69
10197,2010,12,6,15.08
10198,2010,12,7,1.14
10199,2010,12,8,0.76
10200,2010,12,9,0.92
10201,2010,12,10,7.86
10202,2010,12,11,0
10203,2010,12,12,13.68
10204,2010,12,13,2.5
10205,2010,12,14,6.77
10206,2010,12,15,4.82
10207,2010,12,16,11.82
10208,2010,12,17,2.65
10209,2010,12,18,7.4
10210,2010,12,19,2.62
10211,2010,12,20,3.05
10212,2010,12,21,7.2
10213,2010,12,22,1.19
10214,2010,12,23,6.27
10215,2010,12,24,2.51
10216,2010,12,25,3.16
10217,2010,12,26,8.37
10218,2010,12,27,0.85
10219,2010,12,28,0
10220,2010,12,29,1.59
10221,2010,12,30,7.16
10222,2010,12,31,0.39
10223,2011,1,1,0
10224,2011,1,2,0
10225,2011,1,3,0.94
10226,2011,1,4,9.66
10227,2011,1,5,7.36
10228,2011,1,6,6.47
10229,2011,1,7,1.22
10230,2011,1,8,10.69
10231,2011,1,9,3.22
10232,2011,1,10,10.25
10233,2011,1,11,4.16
10234,2011,1,12,0
10235,2011,1,13,2.63
10236,2011,1,14,5.34
10237,2011,1,15,33.16
10238,2011,1,16,5.04
10239,2011,1,17,0.79
10240,2011,1,18,0.71
10241,2011,1,19,14.11
10242,2011,1,20,11.51
10243,2011,1,21,12.04
10244,2011,1,22,4.11
10245,2011,1,23,3.68
10246,2011,1,24,7.06
10247,2011,1,25,6.15
10248,2011,1,26,4.34
10249,2011,1,27,5.08
10250,2011,1,28,2.53
10251,2011,1,29,29.86
10252,2011,1,30,1
10253,2011,1,31,1.24
10254,2011,2,1,1.59
10255,2011,2,2,15.05
10256,2011,2,3,12.36
10257,2011,2,4,6.81
10258,2011,2,5,2.42
10259,2011,2,6,1.71
10260,2011,2,7,3.6
10261,2011,2,8,1.92
10262,2011,2,9,1.72
10263,2011,2,10,9.45
10264,2011,2,11,2.45
10265,2011,2,12,19.35
10266,2011,2,13,9.63
10267,2011,2,14,16.45
10268,2011,2,15,4.32
10269,2011,2,16,28.9
10270,2011,2,17,3.81
10271,2011,2,18,8.57
10272,2011,2,19,4.24
10273,2011,2,20,16.45
10274,2011,2,21,10.44
10275,2011,2,22,16.24
10276,2011,2,23,4.87
10277,2011,2,24,4.51
10278,2011,2,25,4.26
10279,2011,2,26,10.53
10280,2011,2,27,0.22
10281,2011,2,28,1.55
10282,2011,3,1,4.2
10283,2011,3,2,12.29
10284,2011,3,3,19.41
10285,2011,3,4,35.05
10286,2011,3,5,5.3
10287,2011,3,6,2.99
10288,2011,3,7,22.74
10289,2011,3,8,9.17
10290,2011,3,9,32.85
10291,2011,3,10,2.16
10292,2011,3,11,0.47
10293,2011,3,12,0
10294,2011,3,13,1.02
10295,2011,3,14,3.91
10296,2011,3,15,1.59
10297,2011,3,16,2.94
10298,2011,3,17,10.84
10299,2011,3,18,4.3
10300,2011,3,19,14.07
10301,2011,3,20,22.26
10302,2011,3,21,15.69
10303,2011,3,22,1.04
10304,2011,3,23,2.94
10305,2011,3,24,30.4
10306,2011,3,25,1.9
10307,2011,3,26,4.42
10308,2011,3,27,0.42
10309,2011,3,28,13.25
10310,2011,3,29,29.49
10311,2011,3,30,1.51
10312,2011,3,31,11.97
10313,2011,4,1,14.44
10314,2011,4,2,2.72
10315,2011,4,3,9.26
10316,2011,4,4,2.77
10317,2011,4,5,22.22
10318,2011,4,6,5.86
10319,2011,4,7,15.89
10320,2011,4,8,1.2
10321,2011,4,9,2.23
10322,2011,4,10,16.77
10323,2011,4,11,0
10324,2011,4,12,1.71
10325,2011,4,13,29.41
10326,2011,4,14,0.69
10327,2011,4,15,54.85
10328,2011,4,16,15.04
10329,2011,4,17,0
10330,2011,4,18,10.99
10331,2011,4,19,34.45
10332,2011,4,20,1.69
10333,2011,4,21,12.02
10334,2011,4,22,18.58
10335,2011,4,23,15.44
10336,2011,4,24,0
10337,2011,4,25,7.15
10338,2011,4,26,33.04
10339,2011,4,27,21.87
10340,2011,4,28,12.33
10341,2011,4,29,1.62
10342,2011,4,30,7.98
10343,2011,5,1,32.38
10344,2011,5,2,1.87
10345,2011,5,3,0.8
10346,2011,5,4,0
10347,2011,5,5,0
10348,2011,5,6,0
10349,2011,5,7,0.63
10350,2011,5,8,11.47
10351,2011,5,9,40.39
10352,2011,5,10,21.24
10353,2011,5,11,1.59
10354,2011,5,12,13.35
10355,2011,5,13,15.72
10356,2011,5,14,70.62
10357,2011,5,15,3.22
10358,2011,5,16,9.36
10359,2011,5,17,4.12
10360,2011,5,18,6.43
10361,2011,5,19,0
10362,2011,5,20,65.91
10363,2011,5,21,0
10364,2011,5,22,0
10365,2011,5,23,28.67
10366,2011,5,24,0
10367,2011,5,25,2.61
10368,2011,5,26,4.49
10369,2011,5,27,2.26
10370,2011,5,28,18.74
10371,2011,5,29,0
10372,2011,5,30,0
10373,2011,5,31,0
10374,2011,6,1,23.03
10375,2011,6,2,60.48
10376,2011,6,3,5.76
10377,2011,6,4,27.9
10378,2011,6,5,35.15
10379,2011,6,6,0
10380,2011,6,7,0
10381,2011,6,8,0
10382,2011,6,9,2.32
10383,2011,6,10,30.83
10384,2011,6,11,17.16
10385,2011,6,12,0
10386,2011,6,13,3.96
10387,2011,6,14,21.94
10388,2011,6,15,15.01
10389,2011,6,16,1.38
10390,2011,6,17,8.74
10391,2011,6,18,11.65
10392,2011,6,19,0.82
10393,2011,6,20,0
10394,2011,6,21,0
10395,2011,6,22,6.8
10396,2011,6,23,11.33
10397,2011,6,24,3.7
10398,2011,6,25,2.16
10399,2011,6,26,10.3
10400,2011,6,27,8.11
10401,2011,6,28,0
10402,2011,6,29,0
10403,2011,6,30,0
10404,2011,7,1,5.91
10405,2011,7,2,8.14
10406,2011,7,3,12.57
10407,2011,7,4,4.82
10408,2011,7,5,0
10409,2011,7,6,1.1
10410,2011,7,7,0
10411,2011,7,8,0
10412,2011,7,9,3.54
10413,2011,7,10,0
10414,2011,7,11,14.88
10415,2011,7,12,0
10416,2011,7,13,8.26
10417,2011,7,14,0
10418,2011,7,15,0
10419,2011,7,16,22.88
10420,2011,7,17,36.96
10421,2011,7,18,2.19
10422,2011,7,19,60.71
10423,2011,7,20,0
10424,2011,7,21,37.82
10425,2011,7,22,5.14
10426,2011,7,23,1.33
10427,2011,7,24,0
10428,2011,7,25,0.88
10429,2011,7,26,2.78
10430,2011,7,27,0.92
10431,2011,7,28,0
10432,2011,7,29,0
10433,2011,7,30,9.22
10434,2011,7,31,2.04
10435,2011,8,1,0
10436,2011,8,2,1.24
10437,2011,8,3,0.55
10438,2011,8,4,3.62
10439,2011,8,5,1.89
10440,2011,8,6,0
10441,2011,8,7,0
10442,2011,8,8,0
10443,2011,8,9,0.43
10444,2011,8,10,0
10445,2011,8,11,0
10446,2011,8,12,0
10447,2011,8,13,6.66
10448,2011,8,14,13.89
10449,2011,8,15,3.97
10450,2011,8,16,0.8
10451,2011,8,17,6.24
10452,2011,8,18,1.63
10453,2011,8,19,0
10454,2011,8,20,0
10455,2011,8,21,14.57
10456,2011,8,22,1.06
10457,2011,8,23,0
10458,2011,8,24,0
10459,2011,8,25,1.04
10460,2011,8,26,0.48
10461,2011,8,27,8.66
10462,2011,8,28,16.6
10463,2011,8,29,3.4
10464,2011,8,30,1.11
10465,2011,8,31,2.36
10466,2011,9,1,15.77
10467,2011,9,2,0
10468,2011,9,3,0
10469,2011,9,4,3.38
10470,2011,9,5,0.42
10471,2011,9,6,9.44
10472,2011,9,7,3.86
10473,2011,9,8,13.07
10474,2011,9,9,8
10475,2011,9,10,12.38
10476,2011,9,11,12.55
10477,2011,9,12,1.48
10478,2011,9,13,3.11
10479,2011,9,14,9.9
10480,2011,9,15,4.46
10481,2011,9,16,3.85
10482,2011,9,17,2.69
10483,2011,9,18,4.21
10484,2011,9,19,27.97
10485,2011,9,20,10.28
10486,2011,9,21,2.57
10487,2011,9,22,9.49
10488,2011,9,23,11.14
10489,2011,9,24,7.76
10490,2011,9,25,5.67
10491,2011,9,26,8.62
10492,2011,9,27,4.94
10493,2011,9,28,15.24
10494,2011,9,29,17.34
10495,2011,9,30,1.73
10496,2011,10,1,6.33
10497,2011,10,2,11.32
10498,2011,10,3,5.32
10499,2011,10,4,0
10500,2011,10,5,6.22
10501,2011,10,6,0
10502,2011,10,7,12.09
10503,2011,10,8,9.38
10504,2011,10,9,12.76
10505,2011,10,10,2.84
10506,2011,10,11,1.24
10507,2011,10,12,19.16
10508,2011,10,13,4.49
10509,2011,10,14,7.16
10510,2011,10,15,5.8
10511,2011,10,16,8.67
10512,2011,10,17,5.22
10513,2011,10,18,12.7
10514,2011,10,19,5.35
10515,2011,10,20,2.05
10516,2011,10,21,4.58
10517,2011,10,22,1.38
10518,2011,10,23,5.89
10519,2011,10,24,4.14
10520,2011,10,25,0
10521,2011,10,26,0.65
10522,2011,10,27,16.9
10523,2011,10,28,1.24
10524,2011,10,29,1.5
10525,2011,10,30,5.06
10526,2011,10,31,0.38
10527,2011,11,1,5.57
10528,2011,11,2,3.95
10529,2011,11,3,5.55
10530,2011,11,4,0.34
10531,2011,11,5,34.33
10532,2011,11,6,3.56
10533,2011,11,7,8.45
10534,2011,11,8,22.17
10535,2011,11,9,0.68
10536,2011,11,10,0.41
10537,2011,11,11,16.52
10538,2011,11,12,21.73
10539,2011,11,13,0
10540,2011,11,14,3.34
10541,2011,11,15,1.63
10542,2011,11,16,35.07
10543,2011,11,17,10.56
10544,2011,11,18,5.61
10545,2011,11,19,19.7
10546,2011,11,20,2.45
10547,2011,11,21,0.35
10548,2011,11,22,2.99
10549,2011,11,23,9.59
10550,2011,11,24,3.39
10551,2011,11,25,0
10552,2011,11,26,14.44
10553,2011,11,27,10.79
10554,2011,11,28,20.38
10555,2011,11,29,6.23
10556,2011,11,30,5.67
10557,2011,12,1,8.45
10558,2011,12,2,11.54
10559,2011,12,3,1.98
10560,2011,12,4,8.67
10561,2011,12,5,29.93
10562,2011,12,6,13.36
10563,2011,12,7,5.69
10564,2011,12,8,1.39
10565,2011,12,9,7.85
10566,2011,12,10,17.15
10567,2011,12,11,1.52
10568,2011,12,12,3.26
10569,2011,12,13,-9999
10570,2011,12,14,2.26
10571,2011,12,15,13.02
10572,2011,12,16,23.59
10573,2011,12,17,22.56
10574,2011,12,18,9
10575,2011,12,19,34.48
10576,2011,12,20,10.24
10577,2011,12,21,16.03
10578,2011,12,22,3.09
10579,2011,12,23,0
10580,2011,12,24,0
10581,2011,12,25,0
10582,2011,12,26,14.31
10583,2011,12,27,0.52
10584,2011,12,28,0
10585,2011,12,29,2.86
10586,2011,12,30,4.79
10587,2011,12,31,16.66
10588,2012,1,1,8.86
10589,2012,1,2,8.17
10590,2012,1,3,25.72
10591,2012,1,4,14.71
10592,2012,1,5,12.55
10593,2012,1,6,2.33
10594,2012,1,7,0.69
10595,2012,1,8,16.9
10596,2012,1,9,0.95
10597,2012,1,10,2.51
10598,2012,1,11,5.87
10599,2012,1,12,23.38
10600,2012,1,13,35.41
10601,2012,1,14,43.78
10602,2012,1,15,15.64
10603,2012,1,16,12.47
10604,2012,1,17,4.34
10605,2012,1,18,14.89
10606,2012,1,19,11.52
10607,2012,1,20,14.04
10608,2012,1,21,10.76
10609,2012,1,22,0
10610,2012,1,23,13.69
10611,2012,1,24,8.46
10612,2012,1,25,8.58
10613,2012,1,26,14.34
10614,2012,1,27,6.44
10615,2012,1,28,3.46
10616,2012,1,29,5.15
10617,2012,1,30,10.56
10618,2012,1,31,1.48
10619,2012,2,1,1.09
10620,2012,2,2,2.73
10621,2012,2,3,0
10622,2012,2,4,0.67
10623,2012,2,5,8.2
10624,2012,2,6,11.59
10625,2012,2,7,22.88
10626,2012,2,8,5.99
10627,2012,2,9,1.69
10628,2012,2,10,18.09
10629,2012,2,11,13.74
10630,2012,2,12,71.56
10631,2012,2,13,1.09
10632,2012,2,14,0
10633,2012,2,15,0.65
10634,2012,2,16,4.13
10635,2012,2,17,5.26
10636,2012,2,18,21.66
10637,2012,2,19,9.43
10638,2012,2,20,55.46
10639,2012,2,21,0
10640,2012,2,22,40.66
10641,2012,2,23,36.53
10642,2012,2,24,14.31
10643,2012,2,25,7.09
10644,2012,2,26,5.79
10645,2012,2,27,17.41
10646,2012,2,28,60.94
10647,2012,2,29,0
10648,2012,3,1,17.85
10649,2012,3,2,10.65
10650,2012,3,3,25.96
10651,2012,3,4,27.51
10652,2012,3,5,1.74
10653,2012,3,6,0.68
10654,2012,3,7,23.42
10655,2012,3,8,0
10656,2012,3,9,5.32
10657,2012,3,10,0.85
10658,2012,3,11,18.3
10659,2012,3,12,30.68
10660,2012,3,13,2.36
10661,2012,3,14,1.49
10662,2012,3,15,19.72
10663,2012,3,16,32.35
10664,2012,3,17,1.68
10665,2012,3,18,8.4
10666,2012,3,19,2.24
10667,2012,3,20,43.34
10668,2012,3,21,38.01
10669,2012,3,22,7.57
10670,2012,3,23,7.88
10671,2012,3,24,1.37
10672,2012,3,25,48.59
10673,2012,3,26,3.12
10674,2012,3,27,4.65
10675,2012,3,28,11.27
10676,2012,3,29,66.9
10677,2012,3,30,4.16
10678,2012,3,31,9.76
10679,2012,4,1,5.34
10680,2012,4,2,0
10681,2012,4,3,18.89
10682,2012,4,4,21.63
10683,2012,4,5,5.79
10684,2012,4,6,1.31
10685,2012,4,7,13.17
10686,2012,4,8,8.31
10687,2012,4,9,15.76
10688,2012,4,10,20.1
10689,2012,4,11,5.23
10690,2012,4,12,26.23
10691,2012,4,13,13.83
10692,2012,4,14,7.22
10693,2012,4,15,0.75
10694,2012,4,16,12.45
10695,2012,4,17,0
10696,2012,4,18,0.44
10697,2012,4,19,25.07
10698,2012,4,20,0
10699,2012,4,21,7.35
10700,2012,4,22,11.4
10701,2012,4,23,5.4
10702,2012,4,24,3.06
10703,2012,4,25,0
10704,2012,4,26,14.2
10705,2012,4,27,15.28
10706,2012,4,28,6.07
10707,2012,4,29,19.73
10708,2012,4,30,3.36
10709,2012,5,1,11.32
10710,2012,5,2,0
10711,2012,5,3,0
10712,2012,5,4,0
10713,2012,5,5,1.01
10714,2012,5,6,1.56
10715,2012,5,7,36.96
10716,2012,5,8,2.37
10717,2012,5,9,13.64
10718,2012,5,10,1.88
10719,2012,5,11,1.77
10720,2012,5,12,11.47
10721,2012,5,13,44.91
10722,2012,5,14,4.25
10723,2012,5,15,2.11
10724,2012,5,16,14.11
10725,2012,5,17,2.33
10726,2012,5,18,0.6
10727,2012,5,19,7.46
10728,2012,5,20,9.51
10729,2012,5,21,3.66
10730,2012,5,22,12.83
10731,2012,5,23,0.92
10732,2012,5,24,1.29
10733,2012,5,25,4.97
10734,2012,5,26,3.57
10735,2012,5,27,0
10736,2012,5,28,2.73
10737,2012,5,29,4.55
10738,2012,5,30,1.34
10739,2012,5,31,0
10740,2012,6,1,2.14
10741,2012,6,2,5.51
10742,2012,6,3,0.92
10743,2012,6,4,0
10744,2012,6,5,0
10745,2012,6,6,40.67
10746,2012,6,7,12.8
10747,2012,6,8,2.51
10748,2012,6,9,0
10749,2012,6,10,0
10750,2012,6,11,0
10751,2012,6,12,0
10752,2012,6,13,8.23
10753,2012,6,14,3.54
10754,2012,6,15,12.53
10755,2012,6,16,5.93
10756,2012,6,17,2.32
10757,2012,6,18,1.08
10758,2012,6,19,7.77
10759,2012,6,20,11.3
10760,2012,6,21,0
10761,2012,6,22,6.22
10762,2012,6,23,20.9
10763,2012,6,24,16.8
10764,2012,6,25,26.41
10765,2012,6,26,1.03
10766,2012,6,27,7.22
10767,2012,6,28,2.55
10768,2012,6,29,0
10769,2012,6,30,1.34
10770,2012,7,1,6.88
10771,2012,7,2,0
10772,2012,7,3,4.9
10773,2012,7,4,8.99
10774,2012,7,5,0
10775,2012,7,6,1.13
10776,2012,7,7,25.06
10777,2012,7,8,23.99
10778,2012,7,9,23.13
10779,2012,7,10,0
10780,2012,7,11,0
10781,2012,7,12,1.43
10782,2012,7,13,15.13
10783,2012,7,14,5.77
10784,2012,7,15,23.25
10785,2012,7,16,5.88
10786,2012,7,17,35.72
10787,2012,7,18,0
10788,2012,7,19,0
10789,2012,7,20,0
10790,2012,7,21,0
10791,2012,7,22,0
10792,2012,7,23,0
10793,2012,7,24,0
10794,2012,7,25,2.55
10795,2012,7,26,3.65
10796,2012,7,27,3.73
10797,2012,7,28,2.41
10798,2012,7,29,5.89
10799,2012,7,30,19
10800,2012,7,31,16.38
10801,2012,8,1,0
10802,2012,8,2,0
10803,2012,8,3,0
10804,2012,8,4,0
10805,2012,8,5,0
10806,2012,8,6,0
10807,2012,8,7,0
10808,2012,8,8,0
10809,2012,8,9,0
10810,2012,8,10,4.63
10811,2012,8,11,7
10812,2012,8,12,0
10813,2012,8,13,1.3
10814,2012,8,14,8.19
10815,2012,8,15,6.31
10816,2012,8,16,15.49
10817,2012,8,17,7.48
10818,2012,8,18,0
10819,2012,8,19,0
10820,2012,8,20,0
10821,2012,8,21,0
10822,2012,8,22,0
10823,2012,8,23,8.54
10824,2012,8,24,0.68
10825,2012,8,25,0
10826,2012,8,26,24.92
10827,2012,8,27,0
10828,2012,8,28,0
10829,2012,8,29,0.78
10830,2012,8,30,0
10831,2012,8,31,0
10832,2012,9,1,3.23
10833,2012,9,2,0.98
10834,2012,9,3,1.41
10835,2012,9,4,21.82
10836,2012,9,5,0.88
10837,2012,9,6,1.39
10838,2012,9,7,3.1
10839,2012,9,8,0
10840,2012,9,9,6.29
10841,2012,9,10,16.52
10842,2012,9,11,1.96
10843,2012,9,12,3.14
10844,2012,9,13,3.51
10845,2012,9,14,0
10846,2012,9,15,0
10847,2012,9,16,0
10848,2012,9,17,3.79
10849,2012,9,18,0
10850,2012,9,19,2.17
10851,2012,9,20,3.51
10852,2012,9,21,0
10853,2012,9,22,3.06
10854,2012,9,23,38.38
10855,2012,9,24,1.3
10856,2012,9,25,0
10857,2012,9,26,23.84
10858,2012,9,27,4.07
10859,2012,9,28,0
10860,2012,9,29,14.51
10861,2012,9,30,11.49
10862,2012,10,1,1.2
10863,2012,10,2,0.41
10864,2012,10,3,15.38
10865,2012,10,4,3.25
10866,2012,10,5,6.7
10867,2012,10,6,4.85
10868,2012,10,7,24.54
10869,2012,10,8,4.59
10870,2012,10,9,6.75
10871,2012,10,10,9.15
10872,2012,10,11,0.36
10873,2012,10,12,23.71
10874,2012,10,13,0
10875,2012,10,14,4.6
10876,2012,10,15,6.46
10877,2012,10,16,19.6
10878,2012,10,17,21.25
10879,2012,10,18,4.6
10880,2012,10,19,4.07
10881,2012,10,20,3.72
10882,2012,10,21,5.58
10883,2012,10,22,6.28
10884,2012,10,23,1.54
10885,2012,10,24,10.31
10886,2012,10,25,24.91
10887,2012,10,26,0.33
10888,2012,10,27,0.64
10889,2012,10,28,0.54
10890,2012,10,29,5.88
10891,2012,10,30,16.86
10892,2012,10,31,7.3
10893,2012,11,1,3.56
10894,2012,11,2,2.13
10895,2012,11,3,0
10896,2012,11,4,9.42
10897,2012,11,5,4.98
10898,2012,11,6,7.54
10899,2012,11,7,6.42
10900,2012,11,8,5.25
10901,2012,11,9,0.54
10902,2012,11,10,0
10903,2012,11,11,15.77
10904,2012,11,12,8.69
10905,2012,11,13,0.26
10906,2012,11,14,0
10907,2012,11,15,3.03
10908,2012,11,16,13.93
10909,2012,11,17,19.06
10910,2012,11,18,6.8
10911,2012,11,19,4.23
10912,2012,11,20,2.87
10913,2012,11,21,3.91
10914,2012,11,22,5.48
10915,2012,11,23,4.04
10916,2012,11,24,3.5
10917,2012,11,25,11.22
10918,2012,11,26,11.64
10919,2012,11,27,-9999
10920,2012,11,28,-9999
10921,2012,11,29,-9999
10922,2012,11,30,5.23
10923,2012,12,1,10.83
10924,2012,12,2,7.56
10925,2012,12,3,11.53
10926,2012,12,4,3.5
10927,2012,12,5,36.84
10928,2012,12,6,17.31
10929,2012,12,7,8.4
10930,2012,12,8,1.65
10931,2012,12,9,21.28
10932,2012,12,10,13.26
10933,2012,12,11,8.67
10934,2012,12,12,8.68
10935,2012,12,13,17.53
10936,2012,12,14,10.6
10937,2012,12,15,1.52
10938,2012,12,16,0
10939,2012,12,17,3.42
10940,2012,12,18,18.31
10941,2012,12,19,16.18
10942,2012,12,20,10.97
10943,2012,12,21,5.49
10944,2012,12,22,2.61
10945,2012,12,23,27.96
10946,2012,12,24,2.01
10947,2012,12,25,3.43
10948,2012,12,26,8.05
10949,2012,12,27,4.43
10950,2012,12,28,4.23
10951,2012,12,29,17.48
10952,2012,12,30,14.93
10953,2012,12,31,2.71
10954,2013,1,1,0
10955,2013,1,2,4.03
10956,2013,1,3,29.11
10957,2013,1,4,0
10958,2013,1,5,0
10959,2013,1,6,0
10960,2013,1,7,0
10961,2013,1,8,20.94
10962,2013,1,9,1.47
10963,2013,1,10,0.91
10964,2013,1,11,0
10965,2013,1,12,6.12
10966,2013,1,13,14.58
10967,2013,1,14,0
10968,2013,1,15,1.78
10969,2013,1,16,17.99
10970,2013,1,17,6.63
10971,2013,1,18,54.52
10972,2013,1,19,0
10973,2013,1,20,16.34
10974,2013,1,21,0
10975,2013,1,22,7.19
10976,2013,1,23,1.74
10977,2013,1,24,1.23
10978,2013,1,25,0
10979,2013,1,26,0
10980,2013,1,27,1.8
10981,2013,1,28,31.57
10982,2013,1,29,2.68
10983,2013,1,30,14.94
10984,2013,1,31,1.07
10985,2013,2,1,28.84
10986,2013,2,2,2.37
10987,2013,2,3,2.31
10988,2013,2,4,45.59
10989,2013,2,5,9.37
10990,2013,2,6,10.85
10991,2013,2,7,3.41
10992,2013,2,8,15.59
10993,2013,2,9,56.37
10994,2013,2,10,32.96
10995,2013,2,11,0.68
10996,2013,2,12,9.88
10997,2013,2,13,15.53
10998,2013,2,14,7.41
10999,2013,2,15,18.44
11000,2013,2,16,7.01
11001,2013,2,17,0.51
11002,2013,2,18,7.69
11003,2013,2,19,1.98
11004,2013,2,20,17.91
11005,2013,2,21,8.89
11006,2013,2,22,2.4
11007,2013,2,23,1.6
11008,2013,2,24,2.07
11009,2013,2,25,4.34
11010,2013,2,26,18.25
11011,2013,2,27,21.35
11012,2013,2,28,4.98
11013,2013,3,1,18.75
11014,2013,3,2,8.36
11015,2013,3,3,33.63
11016,2013,3,4,5.77
11017,2013,3,5,3.59
11018,2013,3,6,4.61
11019,2013,3,7,0.5
11020,2013,3,8,0
11021,2013,3,9,0
11022,2013,3,10,6.41
11023,2013,3,11,12.1
11024,2013,3,12,1.36
11025,2013,3,13,7.79
11026,2013,3,14,6.99
11027,2013,3,15,9.16
11028,2013,3,16,36.14
11029,2013,3,17,8.81
11030,2013,3,18,6.61
11031,2013,3,19,6.8
11032,2013,3,20,1.63
11033,2013,3,21,4.96
11034,2013,3,22,85.15
11035,2013,3,23,5.93
11036,2013,3,24,0
11037,2013,3,25,0
11038,2013,3,26,3.37
11039,2013,3,27,58.25
11040,2013,3,28,14.5
11041,2013,3,29,0.64
11042,2013,3,30,41.65
11043,2013,3,31,0
11044,2013,4,1,4.19
11045,2013,4,2,11.76
11046,2013,4,3,1.66
11047,2013,4,4,10.67
11048,2013,4,5,11.64
11049,2013,4,6,26.19
11050,2013,4,7,5.88
11051,2013,4,8,20.27
11052,2013,4,9,6.16
11053,2013,4,10,6.67
11054,2013,4,11,0
11055,2013,4,12,6.63
11056,2013,4,13,5.33
11057,2013,4,14,14.61
11058,2013,4,15,4.9
11059,2013,4,16,12.31
11060,2013,4,17,0
11061,2013,4,18,10.48
11062,2013,4,19,23.62
11063,2013,4,20,3.58
11064,2013,4,21,3.18
11065,2013,4,22,17.9
11066,2013,4,23,0
11067,2013,4,24,0
11068,2013,4,25,0
11069,2013,4,26,0
11070,2013,4,27,0
11071,2013,4,28,0
11072,2013,4,29,2.28
11073,2013,4,30,0.99
11074,2013,5,1,4.03
11075,2013,5,2,3.55
11076,2013,5,3,2.52
11077,2013,5,4,0.66
11078,2013,5,5,3.1
11079,2013,5,6,47.67
11080,2013,5,7,5.56
11081,2013,5,8,15.13
11082,2013,5,9,1.77
11083,2013,5,10,4.33
11084,2013,5,11,7.75
11085,2013,5,12,7.62
11086,2013,5,13,4.11
11087,2013,5,14,51.12
11088,2013,5,15,1.23
11089,2013,5,16,12
11090,2013,5,17,9.59
11091,2013,5,18,5.82
11092,2013,5,19,1.63
