,season_week,week_start_date,denv1_cases,denv2_cases,denv3_cases,denv4_cases,other_positive_cases,additional_cases,total_cases,year,month,day,TMAX,TMIN,TAVG,TDTR,PRCP,precipitation_amount,Reanalysis_Year,Reanalysis_Month,Reanalysis_Day,Reanalysis_ air_temperature,Reanalysis_ dew_point_temperature,Reanalysis_relative_humidity,Reanalysis_ specific_humidity,Reanalysis_ minimum_air_temperature,Reanalysis_ maximum_air_temperature,Reanalysis_precipitation_amount,Reanalysis_TDTR,Reanalysis_TAVG,week_number, Week,ndvi_se, ndvi_sw,ndvi_ne,ndvi_nw
838,7,2006-06-11,0,1,0,0,4,0,5,2006,6,11,31.1,23.3,27.2,7.8,14.7,0,2006,6,11,300.73,296.52,78.02,17.99,299.7,301.8,4.3,2.1000000000000227,300.75,23,23.0, 1.045800e-01, 1.440000e-02, 1.338286e-01, 1.440000e-02
839,8,2006-06-18,0,3,1,0,2,0,6,2006,6,18,33.3,25.6,29.5,7.7,0.3,1.57,2006,6,18,300.42,297.2,82.82,18.75,299.2,301.9,5.6,2.6999999999999886,300.54999999999995,24,24.0, 1.517000e-01, -1.003333e-02, 1.498833e-01, -5.720000e-02
840,9,2006-06-25,0,2,1,0,3,0,6,2006,6,25,32.8,25.6,29.2,7.2,0.0,2.73,2006,6,25,301.22,297.4,80.05,18.95,299.9,303,2.01,3.1000000000000227,301.45,25,25.0, 1.070429e-01, 2.550000e-02, 1.105571e-01, 4.276667e-02
841,10,2006-07-02,0,0,0,0,4,0,4,2006,7,2,30.6,23.9,27.2,6.7,5.8,0,2006,7,2,300.37,296.25,78.28,17.61,298.9,301.6,11.6,2.7000000000000455,300.25,26,26.0, 1.338714e-01, 1.035000e-01, 1.229429e-01, 1.977000e-01
842,11,2006-07-09,0,3,0,0,1,0,4,2006,7,9,31.7,24.4,28.0,7.3,3.6,6.09,2006,7,9,299.82,297.1,85.07,18.6,298.6,301.4,8.3,2.7999999999999545,300,27,27.0, 1.770333e-01, 6.387500e-02, 1.333333e-01, 5.485000e-02
843,12,2006-07-16,0,2,0,0,6,0,8,2006,7,16,31.1,25.0,28.0,6.1,0.0,0.37,2006,7,16,300.78,296.58,78.12,17.99,299.8,302.3,0.1,2.5,301.05,28,28.0, 1.232714e-01, 1.930000e-02, 1.058286e-01, 6.923333e-02
844,13,2006-07-23,0,6,4,0,4,0,14,2006,7,23,32.2,25.6,28.9,6.6,0.0,0,2006,7,23,301.18,297.17,78.98,18.67,300.1,302.8,0.3,2.6999999999999886,301.45000000000005,29,29.0, 1.966857e-01, 4.735000e-02, 1.615429e-01, 2.816667e-02
845,14,2006-07-30,0,3,3,0,6,0,12,2006,7,30,30.0,22.8,26.4,7.2,52.8,29.45,2006,7,30,299.5,297,86.28,18.49,298.6,300.7,14,2.099999999999966,299.65,30,30.0, 1.034143e-01, -5.556667e-02, 1.018000e-01, -1.060500e-01
846,15,2006-08-06,0,7,0,0,8,1,16,2006,8,6,30.6,25.0,27.8,5.6,2.8,0,2006,8,6,299.95,296.75,82.57,18.2,298.8,301.4,10.7,2.599999999999966,300.1,31,31.0, 1.523286e-01, -1.145000e-01, 1.531286e-01, 9.955000e-02
847,16,2006-08-13,0,2,0,0,8,0,10,2006,8,13,31.1,25.6,28.4,5.5,0.0,0,2006,8,13,300.73,296.45,77.5,17.85,299.8,302.3,0,2.5,301.05,32,32.0, 1.457429e-01, 1.740000e-03, 1.309857e-01, 1.360000e-02
848,17,2006-08-20,0,5,3,0,8,0,16,2006,8,20,31.7,25.0,28.4,6.7,0.0,19.24,2006,8,20,301.1,296.7,77.2,18.17,299.6,302.8,2,3.1999999999999886,301.20000000000005,33,33.0, 2.238143e-01, NaN, 1.753000e-01, 1.390000e-02
849,18,2006-08-27,0,4,5,0,7,2,18,2006,8,27,30.6,24.4,27.5,6.2,3.3,2.44,2006,8,27,301.16,296.75,76.78,18.19,300.1,302.7,0,2.599999999999966,301.4,34,34.0, 1.773000e-01, 6.405000e-02, 1.789833e-01, 3.450000e-03
850,19,2006-09-03,0,5,1,1,6,2,15,2006,9,3,32.2,26.1,29.2,6.1,1.3,2.15,2006,9,3,301.13,297.45,80.48,19.05,299.6,302.6,4.9,3,301.1,35,35.0, 1.567000e-01, 7.515000e-02, 1.232000e-01, 7.982500e-02
851,20,2006-09-10,0,3,7,0,12,1,23,2006,9,10,32.8,24.4,28.6,8.4,0.0,0.78,2006,9,10,300.94,296.58,77.57,18.09,298.8,303.7,3.1,4.899999999999977,301.25,36,36.0, 1.379857e-01, 1.235000e-02, 1.328000e-01, -2.706667e-02
852,21,2006-09-17,0,7,4,0,6,0,17,2006,9,17,31.7,25.6,28.7,6.1,0.0,0,2006,9,17,301.19,296.17,74.62,17.63,299.3,303.3,0,4,301.3,37,37.0, 1.424143e-01, 2.612500e-02, 1.815000e-01, -5.350000e-02
853,22,2006-09-24,0,12,6,0,13,2,33,2006,9,24,32.8,25.6,29.2,7.2,0.0,2.64,2006,9,24,301.49,296.9,76.12,18.36,299.9,303,4.5,3.1000000000000227,301.45,38,38.0, 1.977000e-01, -5.560000e-02, 1.719286e-01, -1.620000e-02
854,23,2006-10-01,0,4,3,0,8,0,15,2006,10,1,32.2,25.6,28.9,6.6,2.0,2.71,2006,10,1,301.48,296.77,75.75,18.27,300.6,303.3,1.8,2.6999999999999886,301.95000000000005,39,39.0, 1.945429e-01, -2.650000e-02, 1.676000e-01, -3.535000e-02
855,24,2006-10-08,0,4,5,0,3,1,13,2006,10,8,32.8,26.1,29.5,6.7,0.0,0,2006,10,8,302.03,296.83,73.6,18.31,301.3,303.1,0.2,1.8000000000000114,302.20000000000005,40,40.0, 1.755000e-01, NaN, 1.958714e-01, NaN
856,25,2006-10-15,0,5,2,0,4,0,11,2006,10,15,33.3,25.6,29.5,7.7,0.0,3.28,2006,10,15,300.98,297.12,79.77,18.73,299.7,302.6,1.8,2.900000000000034,301.15,41,41.0, 2.367333e-01, 6.305000e-02, 2.508833e-01, -1.497000e-01
857,26,2006-10-22,1,6,2,0,4,1,14,2006,10,22,31.1,25.6,28.4,5.5,0.0,8.03,2006,10,22,301.19,296.97,77.8,18.47,299.8,302.7,1.2,2.8999999999999773,301.25,42,42.0, 7.027143e-02, 1.233500e-01, 5.842857e-02, 1.152000e-01
858,27,2006-10-29,0,1,5,0,11,0,17,2006,10,29,31.7,25.6,28.7,6.1,2.5,2.84,2006,10,29,301.23,297.8,81.75,19.41,299.8,303,5.1,3.1999999999999886,301.4,43,43.0, 1.736714e-01, 4.593333e-02, 1.280500e-01, -3.640000e-02
859,28,2006-11-05,0,5,5,0,8,1,19,2006,11,5,31.1,25.0,28.0,6.1,0.0,0,2006,11,5,300.96,296.39,76.35,17.88,299.7,302.5,0.8,2.8000000000000114,301.1,44,44.0, 1.566143e-01, NaN, 1.134143e-01, 7.070000e-02
860,29,2006-11-12,0,5,4,1,9,1,20,2006,11,12,30.0,23.3,26.6,6.7,7.6,0,2006,11,12,299.95,295.16,74.97,16.55,298.8,301.3,1.7,2.5,300.05,45,45.0, 2.153167e-01, -2.761000e-01, 1.843571e-01, -3.310000e-02
861,30,2006-11-19,0,4,1,0,7,0,12,2006,11,19,32.2,23.3,27.8,8.9,0.0,0,2006,11,19,299.87,294.85,74.17,16.28,297.9,302.3,1.1,4.400000000000034,300.1,46,46.0, 1.658143e-01, -1.686000e-01, 1.308143e-01, -4.561000e-01
862,31,2006-11-26,0,6,6,0,9,0,21,2006,11,26,31.1,23.9,27.5,7.2,0.0,0,2006,11,26,300.31,296.14,78.2,17.61,298.8,302.2,2.16,3.3999999999999773,300.5,47,47.0, 1.773286e-01, 9.470000e-02, 1.929000e-01, -1.176667e-02
863,32,2006-12-03,0,3,3,0,1,0,7,2006,12,3,28.3,22.2,25.2,6.1,6.4,0,2006,12,3,298.96,294.11,74.62,15.5,297.5,299.6,7.9,2.1000000000000227,298.55,48,48.0, 8.832857e-02, 1.150000e-02, 2.602857e-02, NaN
864,33,2006-12-10,0,2,6,0,10,1,19,2006,12,10,29.4,23.3,26.3,6.1,2.0,0,2006,12,10,299.67,294.99,75.47,16.33,299.1,300.7,1.4,1.599999999999966,299.9,49,49.0, 2.320286e-01, 5.160000e-02, 9.608571e-02, -5.264000e-02
865,34,2006-12-17,0,2,4,0,2,2,10,2006,12,17,27.8,23.9,25.8,3.9,18.0,0,2006,12,17,298.49,295.82,85.25,17.19,297.7,299.5,5.6,1.8000000000000114,298.6,50,50.0, 1.784571e-01, -4.176667e-02, 1.963143e-01, 2.532500e-02
866,35,2006-12-24,0,2,5,0,5,1,13,2006,12,24,29.4,22.2,25.8,7.2,1.8,0,2006,12,24,299.26,294.14,73.35,15.45,298.1,300.5,0.7,2.3999999999999773,299.3,51,51.0, 1.077600e-01, -5.480000e-02, 1.255167e-01, 3.180000e-02
867,36,2007-01-01,0,1,5,0,4,0,10,2007,1,1,27.8,22.8,25.3,5.0,11.9,0,2007,1,1,298.23,294.85,81.6,16.15,297.3,299.9,7.6,2.599999999999966,298.6,1,1.0, 1.484429e-01, 2.643000e-01, 1.446000e-01, 5.124000e-02
868,37,2007-01-08,0,1,2,0,3,2,8,2007,1,8,29.4,21.1,25.2,8.3,5.1,0,2007,1,8,297.91,293.85,78.3,15.23,296.7,299.6,5.4,2.900000000000034,298.15,2,2.0, 1.851571e-01, NaN, 2.065429e-01, -3.805000e-02
869,38,2007-01-15,0,3,6,0,10,2,21,2007,1,15,28.3,22.8,25.5,5.5,3.3,0,2007,1,15,298.23,293.47,75.03,14.84,296.8,299.5,1.6,2.6999999999999886,298.15,3,3.0, 9.630000e-02, -1.920000e-02, 6.577143e-02, -4.300000e-03
870,39,2007-01-22,0,5,1,1,3,1,11,2007,1,22,27.8,22.2,25.0,5.6,6.6,0,2007,1,22,298.05,293.02,73.53,14.43,297.1,299.1,0.4,2,298.1,4,4.0, 2.486833e-01, 1.288333e-01, 2.523286e-01, 1.152000e-01
871,40,2007-01-29,0,2,2,0,4,1,9,2007,1,29,28.9,20.6,24.8,8.3,0.0,0,2007,1,29,297.97,292.76,72.97,14.2,295.9,300.4,0,4.5,298.15,5,5.0, 1.046857e-01, NaN, 1.395429e-01, 4.100000e-02
872,41,2007-02-05,0,4,5,0,5,0,14,2007,2,5,29.4,22.2,25.8,7.2,0.0,0,2007,2,5,298.36,293.73,75.65,15.1,297.6,299.8,0,2.1999999999999886,298.70000000000005,6,6.0, 2.048429e-01, -2.156000e-01, 2.347000e-01, 6.580000e-02
873,42,2007-02-12,0,6,4,0,4,0,14,2007,2,12,30.0,22.2,26.1,7.8,0.0,0,2007,2,12,298.58,293.7,74.57,15.04,297.6,300.1,0,2.5,298.85,7,7.0, 2.439429e-01, -7.520000e-02, 1.923143e-01, -7.194000e-02
874,43,2007-02-19,0,3,7,0,5,0,15,2007,2,19,29.4,23.3,26.3,6.1,1.5,0,2007,2,19,297.86,293.74,77.93,15.11,295.7,299.5,6.2,3.8000000000000114,297.6,8,8.0, 1.901429e-01, 2.121000e-01, 1.567857e-01, 1.016000e-01
875,44,2007-02-26,0,4,8,0,5,1,18,2007,2,26,31.7,22.8,27.2,8.9,0.0,0,2007,2,26,299.1,294.51,75.9,15.86,298.1,300.7,0.43,2.599999999999966,299.4,9,9.0, 6.183333e-03, NaN, 5.438333e-02, -1.975000e-02
876,45,2007-03-05,0,3,7,0,6,0,16,2007,3,5,29.4,22.8,26.1,6.6,1.0,0,2007,3,5,298.96,293.7,72.73,15.07,297.8,300.6,0,2.8000000000000114,299.20000000000005,10,10.0, 1.837000e-01, 5.430000e-02, 1.208571e-01, -1.890000e-02
877,46,2007-03-12,0,5,0,0,6,1,12,2007,3,12,29.4,23.3,26.3,6.1,0.0,0,2007,3,12,298.45,293.38,73.65,14.8,296.6,300.8,0,4.199999999999989,298.70000000000005,11,11.0, 1.647571e-01, 3.730000e-02, 1.754857e-01, 1.800000e-03
878,47,2007-03-19,0,7,4,0,8,1,20,2007,3,19,31.1,23.9,27.5,7.2,0.0,0,2007,3,19,299.14,294.45,75.35,15.78,298.1,300.5,0.4,2.3999999999999773,299.3,12,12.0, 1.626714e-01, 1.170000e-02, 1.492000e-01, 1.655000e-02
879,48,2007-03-26,0,3,1,0,4,0,8,2007,3,26,30.0,23.3,26.6,6.7,6.6,31.83,2007,3,26,298.68,294.7,78.55,16.08,297.7,300,3,2.3000000000000114,298.85,13,13.0, 7.010000e-02, 2.285000e-02, 8.295714e-02, 3.557500e-02
880,49,2007-04-02,0,0,1,0,2,0,3,2007,4,2,28.3,21.7,25.0,6.6,0.3,0,2007,4,2,297.45,290.76,66.22,12.52,296.6,298.4,0.1,1.7999999999999545,297.5,14,14.0, 1.870571e-01, 1.886667e-02, 1.638429e-01, 3.325000e-02
881,50,2007-04-09,0,2,2,0,8,1,13,2007,4,9,30.6,23.3,27.0,7.3,0.0,0,2007,4,9,299.2,295.33,79.33,16.64,297.8,301.2,0,3.3999999999999773,299.5,15,15.0, 2.062167e-01, -7.430000e-02, 2.322286e-01, 3.300000e-03
882,51,2007-04-16,0,1,1,0,2,0,4,2007,4,16,32.8,23.9,28.3,8.9,1.8,0,2007,4,16,299.49,294.75,75.07,16.07,298.4,300.9,1.1,2.5,299.65,16,16.0, 1.083571e-01, 6.890000e-02, 8.502857e-02, 4.426667e-02
883,52,2007-04-23,0,0,0,0,1,0,1,2007,4,23,25.0,22.2,23.6,2.8,27.7,7.53,2007,4,23,297.49,295.4,88.02,16.74,296.9,298.2,23.3,1.3000000000000114,297.54999999999995,17,17.0, 9.744286e-02, 2.160000e-02, 6.420000e-02, 2.055000e-02
884,1,2007-04-30,0,6,0,0,4,0,10,2007,4,30,30.0,24.4,27.2,5.6,18.3,45.77,2007,4,30,298.99,295.75,82.2,17.11,298,299.6,7.1,1.6000000000000227,298.8,18,18.0, 1.393857e-01, 3.920000e-02, 1.175571e-01, 1.195000e-02
885,2,2007-05-07,0,3,3,0,2,0,8,2007,5,7,31.7,24.4,28.0,7.3,0.3,0.5,2007,5,7,299.82,295.67,78.3,17.18,298.2,301.4,3.3,3.1999999999999886,299.79999999999995,19,19.0, 1.429286e-01, -6.205000e-02, 1.718429e-01, -2.765000e-02
886,3,2007-05-14,0,0,6,0,7,0,13,2007,5,14,33.3,25.0,29.1,8.3,0.0,0,2007,5,14,301.09,296.08,74.25,17.46,299.4,303,0,3.6000000000000227,301.2,20,20.0, 2.544143e-01, 1.900000e-03, 2.370857e-01, 1.205000e-02
887,4,2007-05-21,0,0,4,0,6,0,10,2007,5,21,32.8,24.4,28.6,8.4,0.0,1.6,2007,5,21,300.51,295.15,72.62,16.54,299.4,302,1,2.6000000000000227,300.7,21,21.0, 6.742857e-02, 5.825000e-02, 7.848571e-02, 2.110000e-02
888,5,2007-05-28,0,1,13,0,6,1,21,2007,5,28,32.2,25.6,28.9,6.6,0.0,4.19,2007,5,28,300.67,296.25,76.75,17.65,299.1,302.6,3.9,3.5,300.85,22,22.0, 1.275429e-01, NaN, 1.072571e-01, 1.007333e-01
889,6,2007-06-04,0,3,7,0,7,1,18,2007,6,4,32.8,26.1,29.5,6.7,0.0,0,2007,6,4,301.1,296.65,76.97,18.04,299.1,302.9,1.4,3.7999999999999545,301,23,23.0, 1.468429e-01, -1.180000e-02, 1.657286e-01, -6.160000e-02
890,7,2007-06-11,0,4,7,0,9,1,21,2007,6,11,32.8,24.4,28.6,8.4,46.5,29.46,2007,6,11,300.81,296.63,78.02,18.07,299.6,302.3,4.3,2.6999999999999886,300.95000000000005,24,24.0, 1.035571e-01, -5.400000e-03, 8.591429e-02, -2.493333e-02
891,8,2007-06-18,0,6,13,0,12,3,34,2007,6,18,32.2,25.6,28.9,6.6,0.0,0,2007,6,18,301.17,295.52,71.32,16.86,300.4,302.4,0.1,2,301.4,25,25.0, 1.976143e-01, 1.058000e-01, 2.087000e-01, 4.328000e-02
892,9,2007-06-25,0,4,4,1,13,3,25,2007,6,25,32.2,25.6,28.9,6.6,0.0,1.93,2007,6,25,301.05,296.3,75.35,17.66,300,302.5,0.5,2.5,301.25,26,26.0, 2.273429e-01, 2.484000e-01, 1.632000e-01, 1.186500e-01
893,10,2007-07-02,2,3,9,0,18,2,34,2007,7,2,32.8,25.6,29.2,7.2,0.0,0.77,2007,7,2,301.37,296.67,75.62,18.01,299.9,303.1,1.2,3.2000000000000455,301.5,27,27.0, 2.229500e-01, 5.010000e-02, 1.635714e-01, 5.633333e-03
894,11,2007-07-09,1,6,11,1,11,3,33,2007,7,9,33.3,26.7,30.0,6.6,0.0,0,2007,7,9,301.41,296.88,76.65,18.35,299.9,303,0.8,3.1000000000000227,301.45,28,28.0, 1.622167e-01, NaN, 1.797571e-01, 5.715000e-02
895,12,2007-07-16,2,7,21,0,9,1,40,2007,7,16,30.6,25.0,27.8,5.6,2.5,29.85,2007,7,16,300.88,297.23,80.4,18.68,299.5,302.4,11.4,2.8999999999999773,300.95,29,29.0, 1.183571e-01, 8.260000e-02, 9.140000e-02, 8.750000e-02
896,13,2007-07-23,5,10,20,0,6,1,42,2007,7,23,31.1,25.6,28.4,5.5,0.0,11.22,2007,7,23,301.08,297.25,79.83,18.76,300,302.5,2.1,2.5,301.25,30,30.0, 1.045571e-01, -6.950000e-03, 1.148571e-01, 3.350000e-02
897,14,2007-07-30,0,3,23,0,7,3,36,2007,7,30,30.6,24.4,27.5,6.2,12.2,1.02,2007,7,30,300.47,296.48,78.75,17.89,299.1,301.5,4.4,2.3999999999999773,300.3,31,31.0, 2.338667e-01, 7.460000e-02, 2.433714e-01, 1.004000e-01
898,15,2007-08-06,2,9,35,0,23,3,72,2007,8,6,31.1,25.0,28.0,6.1,2.3,30.78,2007,8,6,300.97,296.51,76.85,17.99,299.6,302.3,3.11,2.6999999999999886,300.95000000000005,32,32.0, 1.343143e-01, 1.560000e-02, 1.158571e-01, 3.105000e-02
899,16,2007-08-13,8,14,28,2,21,2,75,2007,8,13,31.7,26.1,28.9,5.6,0.0,0,2007,8,13,301.05,296.48,76.15,17.9,299.8,302.6,0.1,2.8000000000000114,301.20000000000005,33,33.0, 1.273571e-01, NaN, 1.259429e-01, 6.250000e-03
900,17,2007-08-20,5,14,34,3,19,1,76,2007,8,20,31.1,25.6,28.4,5.5,0.5,0,2007,8,20,300.81,296.92,79.57,18.49,299.9,302.4,4.8,2.5,301.15,34,34.0, 2.873286e-01, 3.310000e-02, 2.724857e-01, 9.270000e-02
901,18,2007-08-27,7,6,53,5,16,5,92,2007,8,27,31.1,23.9,27.5,7.2,0.0,7.88,2007,8,27,300.76,295.65,73.62,17.01,299.4,302.7,0,3.3000000000000114,301.04999999999995,35,35.0, 1.511429e-01, 8.210000e-02, 1.315429e-01, 6.376667e-02
902,19,2007-09-03,6,14,34,1,12,4,71,2007,9,3,31.1,25.0,28.0,6.1,0.5,0,2007,9,3,301.21,296.2,74.1,17.56,300.2,302.4,0.3,2.1999999999999886,301.29999999999995,36,36.0, 2.283333e-01, NaN, 2.021857e-01, 4.330000e-02
903,20,2007-09-10,10,13,58,1,26,4,112,2007,9,10,32.2,26.1,29.2,6.1,0.0,0.74,2007,9,10,301.41,296.5,74.7,17.94,300.3,302.8,1.64,2.5,301.55,37,37.0, 2.385429e-01, NaN, 1.874857e-01, 5.690000e-02
904,21,2007-09-17,9,6,52,0,37,2,106,2007,9,17,31.1,25.0,28.0,6.1,0.3,22.48,2007,9,17,301.02,296.4,76.18,17.91,299.5,302.9,1,3.3999999999999773,301.2,38,38.0, 1.525714e-01, -1.345000e-02, 1.319286e-01, 7.490000e-02
905,22,2007-09-24,6,15,48,1,27,4,101,2007,9,24,31.1,25.0,28.0,6.1,0.0,8.99,2007,9,24,300.77,296.12,75.78,17.57,299.5,302.7,1.1,3.1999999999999886,301.1,39,39.0, 1.527286e-01, -3.070000e-02, 1.446286e-01, -2.940000e-03
906,23,2007-10-01,13,23,74,3,45,12,170,2007,10,1,32.8,24.4,28.6,8.4,0.0,2.88,2007,10,1,300.67,296.75,79.45,18.29,299.4,301.8,4.6,2.400000000000034,300.6,40,40.0, 1.853000e-01, 9.600000e-02, 1.177286e-01, 2.476667e-02
907,24,2007-10-08,7,19,59,0,45,5,135,2007,10,8,32.8,24.4,28.6,8.4,0.0,12.35,2007,10,8,301.14,297.2,79.35,18.8,299.4,302.9,2.78,3.5,301.15,41,41.0, 1.181286e-01, 9.000000e-03, 1.263429e-01, 1.040000e-01
908,25,2007-10-15,10,13,41,0,37,5,106,2007,10,15,31.7,25.6,28.7,6.1,0.0,0,2007,10,15,301.61,295.52,69.72,16.94,300.6,303.1,0,2.5,301.85,42,42.0, 2.459429e-01, 2.100000e-02, 1.897571e-01, 1.326667e-01
909,26,2007-10-22,7,6,25,3,20,7,68,2007,10,22,30.6,24.4,27.5,6.2,4.3,2.86,2007,10,22,300.35,295.97,77.03,17.38,299,301.8,7,2.8000000000000114,300.4,43,43.0, 1.911857e-01, NaN, 1.764000e-01, -9.150000e-03
910,27,2007-10-29,2,4,8,0,29,5,48,2007,10,29,29.4,23.3,26.3,6.1,0.3,33.58,2007,10,29,300.05,296.07,78.93,17.53,297.8,302.1,3.7,4.300000000000011,299.95000000000005,44,44.0, 1.568143e-01, 1.243000e-01, 1.235286e-01, 5.430000e-02
911,28,2007-11-05,2,5,27,0,12,2,48,2007,11,5,28.9,22.8,25.8,6.1,0.5,0,2007,11,5,299.62,295.4,77.72,16.85,298.2,300.9,3.3,2.6999999999999886,299.54999999999995,45,45.0, 2.051714e-01, -2.517000e-01, 1.728833e-01, -4.860000e-02
912,29,2007-11-12,0,0,9,0,15,2,26,2007,11,12,29.4,25.0,27.2,4.4,13.7,7.37,2007,11,12,300.15,296.27,79.28,17.69,299.4,301,7.1,1.6000000000000227,300.2,46,46.0, 2.057429e-01, -5.890000e-02, 2.025429e-01, -6.255000e-02
913,30,2007-11-19,1,2,8,0,17,5,33,2007,11,19,27.8,22.8,25.3,5.0,23.1,11.67,2007,11,19,299.27,295.78,81.12,17.18,298.2,300.2,18.2,2,299.2,47,47.0, 2.044857e-01, NaN, 1.562857e-01, NaN
914,31,2007-11-26,3,0,10,0,16,0,29,2007,11,26,28.9,23.3,26.1,5.6,1.3,0,2007,11,26,299.72,294.36,72.35,15.69,298.7,300.6,1.55,1.900000000000034,299.65,48,48.0, 9.091667e-02, -5.950000e-02, 1.290857e-01, -4.166667e-02
915,32,2007-12-03,1,1,4,0,11,0,17,2007,12,3,28.3,23.9,26.1,4.4,0.0,0,2007,12,3,299.26,293.27,69.48,14.69,298.4,300.4,0,2,299.4,49,49.0, 9.560000e-02, NaN, 8.900000e-02, -4.235000e-02
916,33,2007-12-10,0,0,1,0,10,1,12,2007,12,10,27.8,22.8,25.3,5.0,19.8,12.47,2007,12,10,298.42,294.82,80.47,16.2,297,299.6,23.9,2.6000000000000227,298.3,50,50.0, 1.514400e-01, -1.330500e-01, 1.431714e-01, -4.555000e-02
917,34,2007-12-17,2,0,1,1,9,0,13,2007,12,17,28.9,22.8,25.8,6.1,0.8,0,2007,12,17,298.7,294.85,79.27,16.21,297.8,299.5,2.7,1.6999999999999886,298.65,51,51.0, 1.734167e-01, NaN, 1.501714e-01, -3.900000e-02
918,35,2007-12-24,1,0,1,1,12,2,17,2007,12,24,28.3,22.2,25.2,6.1,0.0,0,2007,12,24,298.29,293.8,76.32,15.21,297.4,299.4,0.9,2,298.4,52,52.0, 2.072667e-01, 1.480000e-02, 1.445778e-01, 1.630000e-02
919,36,2008-01-01,0,2,2,0,11,0,15,2008,1,1,27.8,23.9,25.8,3.9,0.5,0,2008,1,1,298.89,293.9,74.02,15.27,298.2,300,0.4,1.8000000000000114,299.1,1,1.0, 2.398143e-01, 6.000000e-04, 1.955571e-01, -3.096000e-01
920,37,2008-01-08,1,1,6,0,6,0,14,2008,1,8,26.7,22.2,24.5,4.5,0.0,0,2008,1,8,298.05,293.21,74.62,14.63,296.7,300.1,0.5,3.400000000000034,298.4,2,2.0, 3.304857e-01, NaN, 2.442857e-01, -1.082500e-01
921,38,2008-01-15,2,0,5,0,8,0,15,2008,1,15,27.2,22.2,24.7,5.0,0.0,0,2008,1,15,297.64,290.9,66.3,12.68,296.6,299.2,0,2.599999999999966,297.9,3,3.0, 1.250000e-01, NaN, 1.088429e-01, 3.830000e-02
922,39,2008-01-22,1,0,6,0,3,0,10,2008,1,22,27.2,22.2,24.7,5.0,0.0,0,2008,1,22,298.29,293.8,76.25,15.14,297.2,299.4,2.4,2.1999999999999886,298.29999999999995,4,4.0, 1.126143e-01, -2.680000e-02, 1.602143e-01, -2.153000e-01
923,40,2008-01-29,1,0,2,0,6,0,9,2008,1,29,25.6,21.7,23.7,3.9,23.4,0,2008,1,29,296.8,292.02,74.95,13.66,295.4,297.6,7.9,2.2000000000000455,296.5,5,5.0, 2.233000e-01, NaN, 1.709429e-01, -1.354000e-01
924,41,2008-02-05,1,0,0,0,1,0,2,2008,2,5,27.8,21.7,24.8,6.1,0.3,0,2008,2,5,297.8,292.42,72.15,13.88,296.6,299.2,2.3,2.599999999999966,297.9,6,6.0, 2.328429e-01, -1.117000e-01, 2.711714e-01, -3.200000e-03
925,42,2008-02-12,1,0,1,0,4,0,6,2008,2,12,28.3,21.7,25.0,6.6,5.3,0,2008,2,12,297.89,293.23,75.25,14.62,296.5,299.1,2.5,2.6000000000000227,297.8,7,7.0, 1.502000e-01, 7.200000e-02, 1.492714e-01, -6.310000e-02
926,43,2008-02-19,1,0,1,0,6,0,8,2008,2,19,27.8,21.1,24.5,6.7,4.3,0,2008,2,19,297.91,292.71,72.9,14.13,297,299.2,1.1,2.1999999999999886,298.1,8,8.0, 2.460571e-01, -1.386500e-01, 2.281286e-01, -9.506667e-02
927,44,2008-02-26,1,0,1,0,3,0,5,2008,2,26,27.2,21.1,24.2,6.1,0.0,0,2008,2,26,297.47,293.61,79.02,14.98,296.5,298.6,0.7,2.1000000000000227,297.55,9,9.0, 2.116286e-01, NaN, 1.173429e-01, 1.542000e-02
928,45,2008-03-04,1,0,0,0,0,0,1,2008,3,4,28.3,22.2,25.2,6.1,2.3,0,2008,3,4,297.98,292.48,71.4,13.96,297.2,299.3,0,2.1000000000000227,298.25,10,10.0, 2.232429e-01, -8.890000e-02, 1.541857e-01, -9.003333e-02
929,46,2008-03-11,1,0,0,0,1,0,2,2008,3,11,27.8,22.2,25.0,5.6,0.0,0,2008,3,11,297.37,291.74,70.88,13.32,296.2,298.8,0.4,2.6000000000000227,297.5,11,11.0, 1.106429e-01, -3.214000e-01, 1.410143e-01, -1.412000e-01
930,47,2008-03-18,0,0,2,0,1,0,3,2008,3,18,26.1,22.8,24.5,3.3,1.5,0,2008,3,18,296.81,292.11,74.95,13.63,295.7,297.7,1.4,2,296.7,12,12.0, 1.016286e-01, 4.490000e-02, 8.800000e-02, 2.445000e-02
931,48,2008-03-25,0,1,1,0,2,0,4,2008,3,25,30.0,22.2,26.1,7.8,0.5,0,2008,3,25,298.31,293.73,75.7,15.09,297.1,299.7,0,2.599999999999966,298.4,13,13.0, 3.104714e-01, 7.785000e-02, 2.962429e-01, -3.990000e-02
932,49,2008-04-01,0,0,0,0,2,1,3,2008,4,1,28.9,22.2,25.5,6.7,0.8,4.16,2008,4,1,297.56,293.08,76.07,14.48,296.4,299.1,8.4,2.7000000000000455,297.75,14,14.0, 1.193714e-01, -3.800000e-02, 6.638571e-02, -1.683333e-02
933,50,2008-04-08,0,0,0,0,1,0,1,2008,4,8,29.4,21.7,25.5,7.7,0.5,0,2008,4,8,297.92,292.07,69.9,13.65,296.6,299.5,0,2.8999999999999773,298.05,15,15.0, 1.377571e-01, -1.552000e-01, 1.412143e-01, -5.275000e-02
