,san_juan_persiann, 18.375N, 66.125W, precipitation_amount
10012,2010,6,4,2.97
10013,2010,6,5,2.63
10014,2010,6,6,8.08
10015,2010,6,7,2.36
10016,2010,6,8,7.86
10017,2010,6,9,3.2
10018,2010,6,10,0.48
10019,2010,6,11,0
10020,2010,6,12,0
10021,2010,6,13,3.4
10022,2010,6,14,4
10023,2010,6,15,0
10024,2010,6,16,4.98
10025,2010,6,17,17.43
10026,2010,6,18,0.63
10027,2010,6,19,17.92
10028,2010,6,20,13.4
10029,2010,6,21,10.41
10030,2010,6,22,16.58
10031,2010,6,23,13.85
10032,2010,6,24,17.64
10033,2010,6,25,10.78
10034,2010,6,26,6.61
10035,2010,6,27,7.9
10036,2010,6,28,5.57
10037,2010,6,29,5.29
10038,2010,6,30,0
10039,2010,7,1,4.27
10040,2010,7,2,0
10041,2010,7,3,0
10042,2010,7,4,0
10043,2010,7,5,0.35
10044,2010,7,6,25.49
10045,2010,7,7,0.56
10046,2010,7,8,0
10047,2010,7,9,0
10048,2010,7,10,0
10049,2010,7,11,1.95
10050,2010,7,12,0.44
10051,2010,7,13,0
10052,2010,7,14,14.06
10053,2010,7,15,0
10054,2010,7,16,25.38
10055,2010,7,17,9.35
10056,2010,7,18,12.86
10057,2010,7,19,31.65
10058,2010,7,20,50.34
10059,2010,7,21,8.43
10060,2010,7,22,16.92
10061,2010,7,23,18.83
10062,2010,7,24,0.53
10063,2010,7,25,0
10064,2010,7,26,0
10065,2010,7,27,3.35
10066,2010,7,28,1.43
10067,2010,7,29,2.59
10068,2010,7,30,0
10069,2010,7,31,0
10070,2010,8,1,0
10071,2010,8,2,4.82
10072,2010,8,3,0
10073,2010,8,4,0
10074,2010,8,5,0
10075,2010,8,6,0
10076,2010,8,7,0
10077,2010,8,8,1.2
10078,2010,8,9,1.9
10079,2010,8,10,9.68
10080,2010,8,11,9.55
10081,2010,8,12,15.79
10082,2010,8,13,5.82
10083,2010,8,14,6.5
10084,2010,8,15,7.73
10085,2010,8,16,0.48
10086,2010,8,17,8.22
10087,2010,8,18,0.67
10088,2010,8,19,0.7
10089,2010,8,20,4.2
10090,2010,8,21,0
10091,2010,8,22,6.12
10092,2010,8,23,3.67
10093,2010,8,24,0
10094,2010,8,25,3.59
10095,2010,8,26,1.35
10096,2010,8,27,5.63
10097,2010,8,28,0
10098,2010,8,29,0
10099,2010,8,30,32.29
10100,2010,8,31,27.8
10101,2010,9,1,5.05
10102,2010,9,2,8.76
10103,2010,9,3,1.48
10104,2010,9,4,0
10105,2010,9,5,0
10106,2010,9,6,1.35
10107,2010,9,7,31.38
10108,2010,9,8,3.1
10109,2010,9,9,0
10110,2010,9,10,0
10111,2010,9,11,17.92
10112,2010,9,12,5.4
10113,2010,9,13,0
10114,2010,9,14,0.7
10115,2010,9,15,0.81
10116,2010,9,16,0
10117,2010,9,17,0
10118,2010,9,18,0.95
10119,2010,9,19,1.94
10120,2010,9,20,7.32
10121,2010,9,21,2.62
10122,2010,9,22,0
10123,2010,9,23,3.77
10124,2010,9,24,7.03
10125,2010,9,25,0.55
10126,2010,9,26,7.1
10127,2010,9,27,7.1
10128,2010,9,28,13.42
10129,2010,9,29,7.83
10130,2010,9,30,7.69
10131,2010,10,1,25.36
10132,2010,10,2,25.82
10133,2010,10,3,9.92
10134,2010,10,4,0.83
10135,2010,10,5,4.47
10136,2010,10,6,26.51
10137,2010,10,7,48.98
10138,2010,10,8,37.12
10139,2010,10,9,9.18
10140,2010,10,10,0
10141,2010,10,11,5.79
10142,2010,10,12,2.17
10143,2010,10,13,2.07
10144,2010,10,14,0
10145,2010,10,15,0
10146,2010,10,16,0
10147,2010,10,17,0
10148,2010,10,18,0
10149,2010,10,19,0
10150,2010,10,20,0
10151,2010,10,21,0
10152,2010,10,22,0.67
10153,2010,10,23,0.57
10154,2010,10,24,0
10155,2010,10,25,0
10156,2010,10,26,0
10157,2010,10,27,0
10158,2010,10,28,3.03
10159,2010,10,29,3.63
10160,2010,10,30,1.27
10161,2010,10,31,1.97
10162,2010,11,1,0.47
10163,2010,11,2,0.47
10164,2010,11,3,16.99
10165,2010,11,4,0.51
10166,2010,11,5,1.01
10167,2010,11,6,46.14
10168,2010,11,7,20.26
10169,2010,11,8,4.27
10170,2010,11,9,19.61
10171,2010,11,10,13.24
10172,2010,11,11,8.52
10173,2010,11,12,0.72
10174,2010,11,13,0
10175,2010,11,14,0.56
10176,2010,11,15,0
10177,2010,11,16,0
10178,2010,11,17,0
10179,2010,11,18,0
10180,2010,11,19,0
10181,2010,11,20,0
10182,2010,11,21,0
10183,2010,11,22,1.08
10184,2010,11,23,1.56
10185,2010,11,24,0
10186,2010,11,25,0
10187,2010,11,26,0
10188,2010,11,27,0
10189,2010,11,28,0
10190,2010,11,29,0.56
10191,2010,11,30,0
10192,2010,12,1,0
10193,2010,12,2,0
10194,2010,12,3,0
10195,2010,12,4,0
10196,2010,12,5,0
10197,2010,12,6,0
10198,2010,12,7,3.78
10199,2010,12,8,14.99
10200,2010,12,9,1
10201,2010,12,10,12.06
10202,2010,12,11,1.07
10203,2010,12,12,0
10204,2010,12,13,0
10205,2010,12,14,0
10206,2010,12,15,1.61
10207,2010,12,16,0
10208,2010,12,17,0
10209,2010,12,18,0
10210,2010,12,19,0
10211,2010,12,20,13.55
10212,2010,12,21,0
10213,2010,12,22,2.44
10214,2010,12,23,0
10215,2010,12,24,0
10216,2010,12,25,15.47
10217,2010,12,26,13.93
10218,2010,12,27,13.6
10219,2010,12,28,9.17
10220,2010,12,29,0
10221,2010,12,30,0
10222,2010,12,31,0
10223,2011,1,1,0
10224,2011,1,2,0
10225,2011,1,3,0
10226,2011,1,4,0
10227,2011,1,5,0
10228,2011,1,6,0
10229,2011,1,7,0
10230,2011,1,8,0
10231,2011,1,9,7.58
10232,2011,1,10,0
10233,2011,1,11,0
10234,2011,1,12,10.11
10235,2011,1,13,0
10236,2011,1,14,0
10237,2011,1,15,0
10238,2011,1,16,0
10239,2011,1,17,0
10240,2011,1,18,0
10241,2011,1,19,0
10242,2011,1,20,0
10243,2011,1,21,0
10244,2011,1,22,0
10245,2011,1,23,0
10246,2011,1,24,0
10247,2011,1,25,0
10248,2011,1,26,0
10249,2011,1,27,0
10250,2011,1,28,0
10251,2011,1,29,0
10252,2011,1,30,0
10253,2011,1,31,0
10254,2011,2,1,0
10255,2011,2,2,0
10256,2011,2,3,0
10257,2011,2,4,0
10258,2011,2,5,0
10259,2011,2,6,0
10260,2011,2,7,0
10261,2011,2,8,0
10262,2011,2,9,0
10263,2011,2,10,0
10264,2011,2,11,0
10265,2011,2,12,0
10266,2011,2,13,0
10267,2011,2,14,0
10268,2011,2,15,0
10269,2011,2,16,0
10270,2011,2,17,0
10271,2011,2,18,0
10272,2011,2,19,0
10273,2011,2,20,0
10274,2011,2,21,0
10275,2011,2,22,0
10276,2011,2,23,0
10277,2011,2,24,8.04
10278,2011,2,25,0
10279,2011,2,26,0
10280,2011,2,27,0
10281,2011,2,28,0
10282,2011,3,1,0
10283,2011,3,2,0
10284,2011,3,3,0
10285,2011,3,4,10.56
10286,2011,3,5,0
10287,2011,3,6,0
10288,2011,3,7,0
10289,2011,3,8,0
10290,2011,3,9,0
10291,2011,3,10,0
10292,2011,3,11,0
10293,2011,3,12,0
10294,2011,3,13,0
10295,2011,3,14,0
10296,2011,3,15,0
10297,2011,3,16,0
10298,2011,3,17,0
10299,2011,3,18,0
10300,2011,3,19,0
10301,2011,3,20,0
10302,2011,3,21,0
10303,2011,3,22,0
10304,2011,3,23,0
10305,2011,3,24,0
10306,2011,3,25,8.88
10307,2011,3,26,6.25
10308,2011,3,27,0
10309,2011,3,28,0
10310,2011,3,29,0
10311,2011,3,30,0
10312,2011,3,31,0
10313,2011,4,1,0
10314,2011,4,2,0
10315,2011,4,3,1.9
10316,2011,4,4,0
10317,2011,4,5,0
10318,2011,4,6,0
10319,2011,4,7,0
10320,2011,4,8,0
10321,2011,4,9,0
10322,2011,4,10,0
10323,2011,4,11,0
10324,2011,4,12,0
10325,2011,4,13,19.72
10326,2011,4,14,12.25
10327,2011,4,15,0
10328,2011,4,16,0
10329,2011,4,17,0
10330,2011,4,18,0
10331,2011,4,19,0
10332,2011,4,20,0
10333,2011,4,21,0
10334,2011,4,22,0
10335,2011,4,23,0
10336,2011,4,24,2.95
10337,2011,4,25,0
10338,2011,4,26,0
10339,2011,4,27,20.2
10340,2011,4,28,0
10341,2011,4,29,2.19
10342,2011,4,30,4.25
10343,2011,5,1,8.23
10344,2011,5,2,6.66
10345,2011,5,3,1.61
10346,2011,5,4,2.71
10347,2011,5,5,3.19
10348,2011,5,6,2.02
10349,2011,5,7,0
10350,2011,5,8,0
10351,2011,5,9,0
10352,2011,5,10,4.38
10353,2011,5,11,0
10354,2011,5,12,39.54
10355,2011,5,13,12.17
10356,2011,5,14,5.2
10357,2011,5,15,5.08
10358,2011,5,16,6.37
10359,2011,5,17,10.93
10360,2011,5,18,6.22
10361,2011,5,19,1.28
10362,2011,5,20,11.6
10363,2011,5,21,16.42
10364,2011,5,22,4.96
10365,2011,5,23,18.25
10366,2011,5,24,22.62
10367,2011,5,25,10.61
10368,2011,5,26,8.7
10369,2011,5,27,14.98
10370,2011,5,28,3.08
10371,2011,5,29,9.18
10372,2011,5,30,7.58
10373,2011,5,31,4.13
10374,2011,6,1,8.79
10375,2011,6,2,16.7
10376,2011,6,3,11.46
10377,2011,6,4,12.9
10378,2011,6,5,4.04
10379,2011,6,6,13.86
10380,2011,6,7,9.94
10381,2011,6,8,11.65
10382,2011,6,9,24.17
10383,2011,6,10,1.22
10384,2011,6,11,0.5
10385,2011,6,12,3.36
10386,2011,6,13,2.08
10387,2011,6,14,4.7
10388,2011,6,15,2.06
10389,2011,6,16,16.42
10390,2011,6,17,0
10391,2011,6,18,3.5
10392,2011,6,19,0
10393,2011,6,20,2.27
10394,2011,6,21,4.69
10395,2011,6,22,0
10396,2011,6,23,1.13
10397,2011,6,24,3.6
10398,2011,6,25,28.77
10399,2011,6,26,10.27
10400,2011,6,27,27.36
10401,2011,6,28,4.53
10402,2011,6,29,0
10403,2011,6,30,2.76
10404,2011,7,1,18.22
10405,2011,7,2,18.41
10406,2011,7,3,22.87
10407,2011,7,4,3.58
10408,2011,7,5,0.68
10409,2011,7,6,1.67
10410,2011,7,7,8.73
10411,2011,7,8,3.77
10412,2011,7,9,4.65
10413,2011,7,10,2.41
10414,2011,7,11,6.39
10415,2011,7,12,7.16
10416,2011,7,13,12.01
10417,2011,7,14,14.46
10418,2011,7,15,1.86
10419,2011,7,16,4.02
10420,2011,7,17,3.58
10421,2011,7,18,0.39
10422,2011,7,19,8.36
10423,2011,7,20,0
10424,2011,7,21,3.17
10425,2011,7,22,3.06
10426,2011,7,23,31.99
10427,2011,7,24,11.11
10428,2011,7,25,0
10429,2011,7,26,0
10430,2011,7,27,8.45
10431,2011,7,28,16.95
10432,2011,7,29,6.66
10433,2011,7,30,1.79
10434,2011,7,31,0
10435,2011,8,1,0
10436,2011,8,2,18.17
10437,2011,8,3,41.77
10438,2011,8,4,12.36
10439,2011,8,5,3.48
10440,2011,8,6,0.5
10441,2011,8,7,8.81
10442,2011,8,8,0.79
10443,2011,8,9,0
10444,2011,8,10,1.17
10445,2011,8,11,0
10446,2011,8,12,1.29
10447,2011,8,13,9.77
10448,2011,8,14,1.99
10449,2011,8,15,0
10450,2011,8,16,9.97
10451,2011,8,17,6.03
10452,2011,8,18,1.58
10453,2011,8,19,8.82
10454,2011,8,20,0
10455,2011,8,21,20.32
10456,2011,8,22,73.44
10457,2011,8,23,45.58
10458,2011,8,24,19.02
10459,2011,8,25,3.86
10460,2011,8,26,7.13
10461,2011,8,27,0.62
10462,2011,8,28,13.66
10463,2011,8,29,3.19
10464,2011,8,30,4.64
10465,2011,8,31,1.06
10466,2011,9,1,0.64
10467,2011,9,2,0.78
10468,2011,9,3,10.28
10469,2011,9,4,6.46
10470,2011,9,5,4.23
10471,2011,9,6,2.71
10472,2011,9,7,0
10473,2011,9,8,6.13
10474,2011,9,9,3.4
10475,2011,9,10,0
10476,2011,9,11,0
10477,2011,9,12,7.48
10478,2011,9,13,67.6
10479,2011,9,14,6.31
10480,2011,9,15,0
10481,2011,9,16,0
10482,2011,9,17,6.58
10483,2011,9,18,2.44
10484,2011,9,19,15.39
10485,2011,9,20,16.69
10486,2011,9,21,0.38
10487,2011,9,22,23.26
10488,2011,9,23,0.71
10489,2011,9,24,0
10490,2011,9,25,4.14
10491,2011,9,26,9.49
10492,2011,9,27,9.47
10493,2011,9,28,2.38
10494,2011,9,29,0
10495,2011,9,30,2.24
10496,2011,10,1,13.81
10497,2011,10,2,0
10498,2011,10,3,0
10499,2011,10,4,0
10500,2011,10,5,13.28
10501,2011,10,6,0
10502,2011,10,7,5.59
10503,2011,10,8,19.03
10504,2011,10,9,1.52
10505,2011,10,10,11.51
10506,2011,10,11,1.8
10507,2011,10,12,4.92
10508,2011,10,13,13.11
10509,2011,10,14,0
10510,2011,10,15,0
10511,2011,10,16,0
10512,2011,10,17,0
10513,2011,10,18,0
10514,2011,10,19,0
10515,2011,10,20,0
10516,2011,10,21,0
10517,2011,10,22,3.23
10518,2011,10,23,3.15
10519,2011,10,24,0
10520,2011,10,25,1.17
10521,2011,10,26,0
10522,2011,10,27,0
10523,2011,10,28,0
10524,2011,10,29,0
10525,2011,10,30,0
10526,2011,10,31,3.58
10527,2011,11,1,17.86
10528,2011,11,2,17.21
10529,2011,11,3,10.54
10530,2011,11,4,21.87
10531,2011,11,5,8.47
10532,2011,11,6,0.87
10533,2011,11,7,21.71
10534,2011,11,8,9.1
10535,2011,11,9,9.08
10536,2011,11,10,16.96
10537,2011,11,11,5.03
10538,2011,11,12,0
10539,2011,11,13,0
10540,2011,11,14,3.85
10541,2011,11,15,0
10542,2011,11,16,0
10543,2011,11,17,0
10544,2011,11,18,0
10545,2011,11,19,0
10546,2011,11,20,0
10547,2011,11,21,0
10548,2011,11,22,0
10549,2011,11,23,0
10550,2011,11,24,0
10551,2011,11,25,0
10552,2011,11,26,4.68
10553,2011,11,27,3.34
10554,2011,11,28,0.83
10555,2011,11,29,0
10556,2011,11,30,0
10557,2011,12,1,0
10558,2011,12,2,0
10559,2011,12,3,0
10560,2011,12,4,0
10561,2011,12,5,5.54
10562,2011,12,6,5.14
10563,2011,12,7,6.73
10564,2011,12,8,0
10565,2011,12,9,0
10566,2011,12,10,157.47
10567,2011,12,11,0
10568,2011,12,12,0
10569,2011,12,13,-9999
10570,2011,12,14,0
10571,2011,12,15,0
10572,2011,12,16,0
10573,2011,12,17,0
10574,2011,12,18,0
10575,2011,12,19,0
10576,2011,12,20,7.57
10577,2011,12,21,0
10578,2011,12,22,0
10579,2011,12,23,0
10580,2011,12,24,0
10581,2011,12,25,0
10582,2011,12,26,0
10583,2011,12,27,0
10584,2011,12,28,0
10585,2011,12,29,0
10586,2011,12,30,0
10587,2011,12,31,0
10588,2012,1,1,0
10589,2012,1,2,0
10590,2012,1,3,0
10591,2012,1,4,0
10592,2012,1,5,0
10593,2012,1,6,0
10594,2012,1,7,0
10595,2012,1,8,0
10596,2012,1,9,0
10597,2012,1,10,0
10598,2012,1,11,0
10599,2012,1,12,0
10600,2012,1,13,0
10601,2012,1,14,0
10602,2012,1,15,0
10603,2012,1,16,0
10604,2012,1,17,0
10605,2012,1,18,0
10606,2012,1,19,0
10607,2012,1,20,0
10608,2012,1,21,0
10609,2012,1,22,0
10610,2012,1,23,0
10611,2012,1,24,0
10612,2012,1,25,0
10613,2012,1,26,0
10614,2012,1,27,0
10615,2012,1,28,0
10616,2012,1,29,0
10617,2012,1,30,0
10618,2012,1,31,0
10619,2012,2,1,0
10620,2012,2,2,0
10621,2012,2,3,0
10622,2012,2,4,7.02
10623,2012,2,5,0
10624,2012,2,6,0
10625,2012,2,7,0
10626,2012,2,8,0
10627,2012,2,9,0
10628,2012,2,10,0
10629,2012,2,11,0
10630,2012,2,12,0
10631,2012,2,13,0
10632,2012,2,14,0
10633,2012,2,15,0
10634,2012,2,16,0
10635,2012,2,17,0
10636,2012,2,18,0
10637,2012,2,19,0
10638,2012,2,20,0
10639,2012,2,21,0
10640,2012,2,22,0
10641,2012,2,23,0
10642,2012,2,24,0
10643,2012,2,25,0
10644,2012,2,26,0
10645,2012,2,27,0
10646,2012,2,28,0
10647,2012,2,29,0
10648,2012,3,1,12.06
10649,2012,3,2,0
10650,2012,3,3,0
10651,2012,3,4,0
10652,2012,3,5,0
10653,2012,3,6,0
10654,2012,3,7,0
10655,2012,3,8,0
10656,2012,3,9,0
10657,2012,3,10,9.11
10658,2012,3,11,0
10659,2012,3,12,0
10660,2012,3,13,0
10661,2012,3,14,18.24
10662,2012,3,15,0
10663,2012,3,16,0
10664,2012,3,17,0
10665,2012,3,18,22.7
10666,2012,3,19,43.5
10667,2012,3,20,3.81
10668,2012,3,21,0
10669,2012,3,22,13.23
10670,2012,3,23,21.74
10671,2012,3,24,18.15
10672,2012,3,25,33.13
10673,2012,3,26,3.55
10674,2012,3,27,17.83
10675,2012,3,28,8.14
10676,2012,3,29,21.66
10677,2012,3,30,12.26
10678,2012,3,31,0
10679,2012,4,1,0
10680,2012,4,2,0
10681,2012,4,3,0
10682,2012,4,4,0
10683,2012,4,5,6.54
10684,2012,4,6,2.8
10685,2012,4,7,2.86
10686,2012,4,8,0
10687,2012,4,9,7
10688,2012,4,10,6.07
10689,2012,4,11,0
10690,2012,4,12,0
10691,2012,4,13,6.35
10692,2012,4,14,13.78
10693,2012,4,15,0
10694,2012,4,16,0
10695,2012,4,17,0
10696,2012,4,18,0
10697,2012,4,19,0
10698,2012,4,20,0
10699,2012,4,21,0
10700,2012,4,22,2.49
10701,2012,4,23,0
10702,2012,4,24,0
10703,2012,4,25,5.79
10704,2012,4,26,0
10705,2012,4,27,0
10706,2012,4,28,0
10707,2012,4,29,0
10708,2012,4,30,0
10709,2012,5,1,0
10710,2012,5,2,17.28
10711,2012,5,3,8.64
10712,2012,5,4,7.61
10713,2012,5,5,4.8
10714,2012,5,6,8.52
10715,2012,5,7,0
10716,2012,5,8,4.72
10717,2012,5,9,13.36
10718,2012,5,10,4.15
10719,2012,5,11,8.83
10720,2012,5,12,1.43
10721,2012,5,13,0.67
10722,2012,5,14,12.75
10723,2012,5,15,0
10724,2012,5,16,0
10725,2012,5,17,12.42
10726,2012,5,18,5.71
10727,2012,5,19,2.97
10728,2012,5,20,4.64
10729,2012,5,21,0
10730,2012,5,22,0
10731,2012,5,23,0
10732,2012,5,24,0
10733,2012,5,25,0
10734,2012,5,26,0
10735,2012,5,27,0
10736,2012,5,28,0.64
10737,2012,5,29,0
10738,2012,5,30,4.41
10739,2012,5,31,2.03
10740,2012,6,1,0
10741,2012,6,2,0
10742,2012,6,3,0
10743,2012,6,4,0
10744,2012,6,5,0
10745,2012,6,6,0.27
10746,2012,6,7,3.73
10747,2012,6,8,0.51
10748,2012,6,9,0
10749,2012,6,10,0
10750,2012,6,11,0
10751,2012,6,12,0
10752,2012,6,13,0
10753,2012,6,14,0.34
10754,2012,6,15,0.31
10755,2012,6,16,5.91
10756,2012,6,17,17.37
10757,2012,6,18,7.59
10758,2012,6,19,0
10759,2012,6,20,0
10760,2012,6,21,0
10761,2012,6,22,0
10762,2012,6,23,0
10763,2012,6,24,0
10764,2012,6,25,0
10765,2012,6,26,0
10766,2012,6,27,0
10767,2012,6,28,0
10768,2012,6,29,1.39
10769,2012,6,30,0
10770,2012,7,1,0
10771,2012,7,2,4.76
10772,2012,7,3,2.26
10773,2012,7,4,12.17
10774,2012,7,5,40.57
10775,2012,7,6,0.56
10776,2012,7,7,0
10777,2012,7,8,2.92
10778,2012,7,9,0
10779,2012,7,10,0.93
10780,2012,7,11,0
10781,2012,7,12,7.53
10782,2012,7,13,8.68
10783,2012,7,14,0.58
10784,2012,7,15,0
10785,2012,7,16,0
10786,2012,7,17,0
10787,2012,7,18,3.05
10788,2012,7,19,2.77
10789,2012,7,20,8.29
10790,2012,7,21,8.08
10791,2012,7,22,0
10792,2012,7,23,0
10793,2012,7,24,1.17
10794,2012,7,25,2.49
10795,2012,7,26,0
10796,2012,7,27,0
10797,2012,7,28,0
10798,2012,7,29,1.67
10799,2012,7,30,5.83
10800,2012,7,31,35.69
10801,2012,8,1,7.84
10802,2012,8,2,0
10803,2012,8,3,0
10804,2012,8,4,14.2
10805,2012,8,5,4.47
10806,2012,8,6,0
10807,2012,8,7,17.18
10808,2012,8,8,26.33
10809,2012,8,9,0
10810,2012,8,10,0
10811,2012,8,11,0
10812,2012,8,12,0.66
10813,2012,8,13,11.47
10814,2012,8,14,0
10815,2012,8,15,6.65
10816,2012,8,16,2.88
10817,2012,8,17,14.05
10818,2012,8,18,5.39
10819,2012,8,19,0
10820,2012,8,20,0
10821,2012,8,21,7.97
10822,2012,8,22,11.25
10823,2012,8,23,20.92
10824,2012,8,24,10.17
10825,2012,8,25,7.26
10826,2012,8,26,11.45
10827,2012,8,27,7.39
10828,2012,8,28,0
10829,2012,8,29,0
10830,2012,8,30,0
10831,2012,8,31,0
10832,2012,9,1,0
10833,2012,9,2,2.13
10834,2012,9,3,0
10835,2012,9,4,0
10836,2012,9,5,0
10837,2012,9,6,0
10838,2012,9,7,0
10839,2012,9,8,0
10840,2012,9,9,0
10841,2012,9,10,1.26
10842,2012,9,11,0
10843,2012,9,12,0
10844,2012,9,13,0
10845,2012,9,14,6.4
10846,2012,9,15,6.21
10847,2012,9,16,1.36
10848,2012,9,17,1.12
10849,2012,9,18,11.61
10850,2012,9,19,10.89
10851,2012,9,20,0
10852,2012,9,21,2.04
10853,2012,9,22,0
10854,2012,9,23,0
10855,2012,9,24,0.63
10856,2012,9,25,24.36
10857,2012,9,26,3.55
10858,2012,9,27,3.4
10859,2012,9,28,11.1
10860,2012,9,29,6.98
10861,2012,9,30,3.1
10862,2012,10,1,0.55
10863,2012,10,2,2.06
10864,2012,10,3,0
10865,2012,10,4,0.48
10866,2012,10,5,0
10867,2012,10,6,1.63
10868,2012,10,7,3.39
10869,2012,10,8,11.22
10870,2012,10,9,3.52
10871,2012,10,10,0.49
10872,2012,10,11,7.75
10873,2012,10,12,8.56
10874,2012,10,13,2.31
10875,2012,10,14,4.27
10876,2012,10,15,4.85
10877,2012,10,16,5.6
10878,2012,10,17,7.11
10879,2012,10,18,11.56
10880,2012,10,19,1.97
10881,2012,10,20,2.16
10882,2012,10,21,1.22
10883,2012,10,22,0
10884,2012,10,23,1.88
10885,2012,10,24,6.08
10886,2012,10,25,14.14
10887,2012,10,26,17.94
10888,2012,10,27,5.69
10889,2012,10,28,1.18
10890,2012,10,29,0
10891,2012,10,30,1.14
10892,2012,10,31,4.24
10893,2012,11,1,2.36
10894,2012,11,2,0
10895,2012,11,3,0
10896,2012,11,4,0
10897,2012,11,5,4.54
10898,2012,11,6,4.51
10899,2012,11,7,4.07
10900,2012,11,8,2.86
10901,2012,11,9,0
10902,2012,11,10,2.44
10903,2012,11,11,5.15
10904,2012,11,12,7.41
10905,2012,11,13,4.33
10906,2012,11,14,8.47
10907,2012,11,15,1.66
10908,2012,11,16,0.82
10909,2012,11,17,7.69
10910,2012,11,18,3.75
10911,2012,11,19,1.1
10912,2012,11,20,16.08
10913,2012,11,21,3.36
10914,2012,11,22,5.82
10915,2012,11,23,0.62
10916,2012,11,24,0
10917,2012,11,25,0.72
10918,2012,11,26,0
10919,2012,11,27,-9999
10920,2012,11,28,-9999
10921,2012,11,29,-9999
10922,2012,11,30,0
10923,2012,12,1,3.08
10924,2012,12,2,0
10925,2012,12,3,0
10926,2012,12,4,9.5
10927,2012,12,5,0
10928,2012,12,6,0
10929,2012,12,7,6.12
10930,2012,12,8,19.04
10931,2012,12,9,0
10932,2012,12,10,0
10933,2012,12,11,0
10934,2012,12,12,0
10935,2012,12,13,0
10936,2012,12,14,0
10937,2012,12,15,0
10938,2012,12,16,0
10939,2012,12,17,0
10940,2012,12,18,0
10941,2012,12,19,0
10942,2012,12,20,0
10943,2012,12,21,0
10944,2012,12,22,0
10945,2012,12,23,15.3
10946,2012,12,24,0
10947,2012,12,25,0
10948,2012,12,26,0
10949,2012,12,27,0
10950,2012,12,28,0
10951,2012,12,29,0
10952,2012,12,30,0
10953,2012,12,31,0
10954,2013,1,1,0
10955,2013,1,2,0
10956,2013,1,3,0
10957,2013,1,4,0
10958,2013,1,5,0
10959,2013,1,6,0
10960,2013,1,7,0
10961,2013,1,8,0
10962,2013,1,9,0
10963,2013,1,10,0
10964,2013,1,11,0
10965,2013,1,12,0
10966,2013,1,13,0
10967,2013,1,14,0
10968,2013,1,15,0
10969,2013,1,16,0
10970,2013,1,17,0
10971,2013,1,18,0
10972,2013,1,19,0
10973,2013,1,20,0
10974,2013,1,21,0
10975,2013,1,22,0
10976,2013,1,23,0
10977,2013,1,24,0
10978,2013,1,25,0
10979,2013,1,26,0
10980,2013,1,27,0
10981,2013,1,28,0
10982,2013,1,29,0
10983,2013,1,30,0
10984,2013,1,31,0
10985,2013,2,1,0
10986,2013,2,2,0
10987,2013,2,3,0
10988,2013,2,4,0
10989,2013,2,5,0
10990,2013,2,6,0
10991,2013,2,7,0
10992,2013,2,8,0
10993,2013,2,9,0
10994,2013,2,10,0
10995,2013,2,11,0
10996,2013,2,12,0
10997,2013,2,13,0
10998,2013,2,14,0
10999,2013,2,15,0
11000,2013,2,16,0
11001,2013,2,17,0
11002,2013,2,18,0
11003,2013,2,19,0
11004,2013,2,20,0
11005,2013,2,21,0
11006,2013,2,22,0
11007,2013,2,23,0
11008,2013,2,24,0
11009,2013,2,25,0
11010,2013,2,26,0
11011,2013,2,27,0
11012,2013,2,28,0
11013,2013,3,1,0
11014,2013,3,2,0
11015,2013,3,3,10.58
11016,2013,3,4,12.48
11017,2013,3,5,0
11018,2013,3,6,0
11019,2013,3,7,0
11020,2013,3,8,0
11021,2013,3,9,0
11022,2013,3,10,0
11023,2013,3,11,0
11024,2013,3,12,0
11025,2013,3,13,0
11026,2013,3,14,0
11027,2013,3,15,0
11028,2013,3,16,0
11029,2013,3,17,0
11030,2013,3,18,0
11031,2013,3,19,0
11032,2013,3,20,0
11033,2013,3,21,0
11034,2013,3,22,0
11035,2013,3,23,30.34
11036,2013,3,24,0
11037,2013,3,25,0
11038,2013,3,26,0
11039,2013,3,27,0
11040,2013,3,28,0
11041,2013,3,29,0
11042,2013,3,30,0
11043,2013,3,31,0
11044,2013,4,1,6.55
11045,2013,4,2,0
11046,2013,4,3,0
11047,2013,4,4,0
11048,2013,4,5,0
11049,2013,4,6,0
11050,2013,4,7,0
11051,2013,4,8,0
11052,2013,4,9,0
11053,2013,4,10,0
11054,2013,4,11,0
11055,2013,4,12,0
11056,2013,4,13,0
11057,2013,4,14,0
11058,2013,4,15,0
11059,2013,4,16,0
11060,2013,4,17,2.16
11061,2013,4,18,0
11062,2013,4,19,10.24
11063,2013,4,20,30.94
11064,2013,4,21,2.13
11065,2013,4,22,0
11066,2013,4,23,0
11067,2013,4,24,7.45
11068,2013,4,25,0
11069,2013,4,26,0
11070,2013,4,27,0
11071,2013,4,28,10.1
11072,2013,4,29,3.84
11073,2013,4,30,5.8
11074,2013,5,1,3.01
11075,2013,5,2,0
11076,2013,5,3,1.37
11077,2013,5,4,1.12
11078,2013,5,5,0
11079,2013,5,6,18.08
11080,2013,5,7,26.84
11081,2013,5,8,4.79
11082,2013,5,9,5.41
11083,2013,5,10,11.25
11084,2013,5,11,3.08
11085,2013,5,12,4.96
11086,2013,5,13,0.83
11087,2013,5,14,0
11088,2013,5,15,9.14
11089,2013,5,16,15.29
11090,2013,5,17,0.93
11091,2013,5,18,0
11092,2013,5,19,4.73
11093,2013,5,20,0.77
